ContentsCode_kode,år_kode,geografi_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,geografi_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,0,30112,1,0,0,ok-sos001,2012,Alna,Menn,Alder i alt,Antall mottakere av AAP,961
EliminatedValue,0,30112,1,1,0,ok-sos001,2012,Alna,Menn,Under 30,Antall mottakere av AAP,105
EliminatedValue,0,30112,1,2,0,ok-sos001,2012,Alna,Menn,30-39,Antall mottakere av AAP,212
EliminatedValue,0,30112,1,3,0,ok-sos001,2012,Alna,Menn,40-49,Antall mottakere av AAP,265
EliminatedValue,0,30112,1,4,0,ok-sos001,2012,Alna,Menn,50-59,Antall mottakere av AAP,285
EliminatedValue,0,30112,1,5,0,ok-sos001,2012,Alna,Menn,60+,Antall mottakere av AAP,94
EliminatedValue,0,30112,2,0,0,ok-sos001,2012,Alna,Kvinner,Alder i alt,Antall mottakere av AAP,1257
EliminatedValue,0,30112,2,1,0,ok-sos001,2012,Alna,Kvinner,Under 30,Antall mottakere av AAP,114
EliminatedValue,0,30112,2,2,0,ok-sos001,2012,Alna,Kvinner,30-39,Antall mottakere av AAP,291
EliminatedValue,0,30112,2,3,0,ok-sos001,2012,Alna,Kvinner,40-49,Antall mottakere av AAP,450
EliminatedValue,0,30112,2,4,0,ok-sos001,2012,Alna,Kvinner,50-59,Antall mottakere av AAP,312
EliminatedValue,0,30112,2,5,0,ok-sos001,2012,Alna,Kvinner,60+,Antall mottakere av AAP,90
EliminatedValue,0,30113,0,0,0,ok-sos001,2012,Østensjø,Begge kjønn,Alder i alt,Antall mottakere av AAP,1527
EliminatedValue,0,30113,0,1,0,ok-sos001,2012,Østensjø,Begge kjønn,Under 30,Antall mottakere av AAP,172
EliminatedValue,0,30113,0,2,0,ok-sos001,2012,Østensjø,Begge kjønn,30-39,Antall mottakere av AAP,340
EliminatedValue,0,30113,0,3,0,ok-sos001,2012,Østensjø,Begge kjønn,40-49,Antall mottakere av AAP,469
EliminatedValue,0,30113,0,4,0,ok-sos001,2012,Østensjø,Begge kjønn,50-59,Antall mottakere av AAP,411
EliminatedValue,0,30113,0,5,0,ok-sos001,2012,Østensjø,Begge kjønn,60+,Antall mottakere av AAP,135
EliminatedValue,0,30113,1,0,0,ok-sos001,2012,Østensjø,Menn,Alder i alt,Antall mottakere av AAP,587
EliminatedValue,0,30113,1,1,0,ok-sos001,2012,Østensjø,Menn,Under 30,Antall mottakere av AAP,81
EliminatedValue,0,30113,1,2,0,ok-sos001,2012,Østensjø,Menn,30-39,Antall mottakere av AAP,140
EliminatedValue,0,30113,1,3,0,ok-sos001,2012,Østensjø,Menn,40-49,Antall mottakere av AAP,162
EliminatedValue,0,30113,1,4,0,ok-sos001,2012,Østensjø,Menn,50-59,Antall mottakere av AAP,147
EliminatedValue,0,30113,1,5,0,ok-sos001,2012,Østensjø,Menn,60+,Antall mottakere av AAP,57
EliminatedValue,0,30113,2,0,0,ok-sos001,2012,Østensjø,Kvinner,Alder i alt,Antall mottakere av AAP,940
EliminatedValue,0,30113,2,1,0,ok-sos001,2012,Østensjø,Kvinner,Under 30,Antall mottakere av AAP,91
EliminatedValue,0,30113,2,2,0,ok-sos001,2012,Østensjø,Kvinner,30-39,Antall mottakere av AAP,200
EliminatedValue,0,30113,2,3,0,ok-sos001,2012,Østensjø,Kvinner,40-49,Antall mottakere av AAP,307
EliminatedValue,0,30113,2,4,0,ok-sos001,2012,Østensjø,Kvinner,50-59,Antall mottakere av AAP,264
EliminatedValue,0,30113,2,5,0,ok-sos001,2012,Østensjø,Kvinner,60+,Antall mottakere av AAP,78
EliminatedValue,0,30114,0,0,0,ok-sos001,2012,Nordstrand,Begge kjønn,Alder i alt,Antall mottakere av AAP,1342
EliminatedValue,0,30114,0,1,0,ok-sos001,2012,Nordstrand,Begge kjønn,Under 30,Antall mottakere av AAP,184
EliminatedValue,0,30114,0,2,0,ok-sos001,2012,Nordstrand,Begge kjønn,30-39,Antall mottakere av AAP,264
EliminatedValue,0,30114,0,3,0,ok-sos001,2012,Nordstrand,Begge kjønn,40-49,Antall mottakere av AAP,356
EliminatedValue,0,30114,0,4,0,ok-sos001,2012,Nordstrand,Begge kjønn,50-59,Antall mottakere av AAP,371
EliminatedValue,0,30114,0,5,0,ok-sos001,2012,Nordstrand,Begge kjønn,60+,Antall mottakere av AAP,167
EliminatedValue,0,30114,1,0,0,ok-sos001,2012,Nordstrand,Menn,Alder i alt,Antall mottakere av AAP,529
EliminatedValue,0,30114,1,1,0,ok-sos001,2012,Nordstrand,Menn,Under 30,Antall mottakere av AAP,85
EliminatedValue,0,30114,1,2,0,ok-sos001,2012,Nordstrand,Menn,30-39,Antall mottakere av AAP,103
EliminatedValue,0,30114,1,3,0,ok-sos001,2012,Nordstrand,Menn,40-49,Antall mottakere av AAP,125
EliminatedValue,0,30114,1,4,0,ok-sos001,2012,Nordstrand,Menn,50-59,Antall mottakere av AAP,142
EliminatedValue,0,30114,1,5,0,ok-sos001,2012,Nordstrand,Menn,60+,Antall mottakere av AAP,74
EliminatedValue,0,30114,2,0,0,ok-sos001,2012,Nordstrand,Kvinner,Alder i alt,Antall mottakere av AAP,813
EliminatedValue,0,30114,2,1,0,ok-sos001,2012,Nordstrand,Kvinner,Under 30,Antall mottakere av AAP,99
EliminatedValue,0,30114,2,2,0,ok-sos001,2012,Nordstrand,Kvinner,30-39,Antall mottakere av AAP,161
EliminatedValue,0,30114,2,3,0,ok-sos001,2012,Nordstrand,Kvinner,40-49,Antall mottakere av AAP,231
EliminatedValue,0,30114,2,4,0,ok-sos001,2012,Nordstrand,Kvinner,50-59,Antall mottakere av AAP,229
EliminatedValue,0,30114,2,5,0,ok-sos001,2012,Nordstrand,Kvinner,60+,Antall mottakere av AAP,93
EliminatedValue,0,30115,0,0,0,ok-sos001,2012,Søndre Nordstrand,Begge kjønn,Alder i alt,Antall mottakere av AAP,1706
EliminatedValue,0,30115,0,1,0,ok-sos001,2012,Søndre Nordstrand,Begge kjønn,Under 30,Antall mottakere av AAP,188
EliminatedValue,0,30115,0,2,0,ok-sos001,2012,Søndre Nordstrand,Begge kjønn,30-39,Antall mottakere av AAP,346
EliminatedValue,0,30115,0,3,0,ok-sos001,2012,Søndre Nordstrand,Begge kjønn,40-49,Antall mottakere av AAP,538
EliminatedValue,0,30115,0,4,0,ok-sos001,2012,Søndre Nordstrand,Begge kjønn,50-59,Antall mottakere av AAP,512
EliminatedValue,0,30115,0,5,0,ok-sos001,2012,Søndre Nordstrand,Begge kjønn,60+,Antall mottakere av AAP,122
EliminatedValue,0,30115,1,0,0,ok-sos001,2012,Søndre Nordstrand,Menn,Alder i alt,Antall mottakere av AAP,694
EliminatedValue,0,30115,1,1,0,ok-sos001,2012,Søndre Nordstrand,Menn,Under 30,Antall mottakere av AAP,109
EliminatedValue,0,30115,1,2,0,ok-sos001,2012,Søndre Nordstrand,Menn,30-39,Antall mottakere av AAP,128
EliminatedValue,0,30115,1,3,0,ok-sos001,2012,Søndre Nordstrand,Menn,40-49,Antall mottakere av AAP,184
EliminatedValue,0,30115,1,4,0,ok-sos001,2012,Søndre Nordstrand,Menn,50-59,Antall mottakere av AAP,216
EliminatedValue,0,30115,1,5,0,ok-sos001,2012,Søndre Nordstrand,Menn,60+,Antall mottakere av AAP,57
EliminatedValue,0,30115,2,0,0,ok-sos001,2012,Søndre Nordstrand,Kvinner,Alder i alt,Antall mottakere av AAP,1012
EliminatedValue,0,30115,2,1,0,ok-sos001,2012,Søndre Nordstrand,Kvinner,Under 30,Antall mottakere av AAP,79
EliminatedValue,0,30115,2,2,0,ok-sos001,2012,Søndre Nordstrand,Kvinner,30-39,Antall mottakere av AAP,218
EliminatedValue,0,30115,2,3,0,ok-sos001,2012,Søndre Nordstrand,Kvinner,40-49,Antall mottakere av AAP,354
EliminatedValue,0,30115,2,4,0,ok-sos001,2012,Søndre Nordstrand,Kvinner,50-59,Antall mottakere av AAP,296
EliminatedValue,0,30115,2,5,0,ok-sos001,2012,Søndre Nordstrand,Kvinner,60+,Antall mottakere av AAP,65
EliminatedValue,0,30116,0,0,0,ok-sos001,2012,Sentrum,Begge kjønn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,0,30116,0,1,0,ok-sos001,2012,Sentrum,Begge kjønn,Under 30,Antall mottakere av AAP,
EliminatedValue,0,30116,0,2,0,ok-sos001,2012,Sentrum,Begge kjønn,30-39,Antall mottakere av AAP,
EliminatedValue,0,30116,0,3,0,ok-sos001,2012,Sentrum,Begge kjønn,40-49,Antall mottakere av AAP,
EliminatedValue,0,30116,0,4,0,ok-sos001,2012,Sentrum,Begge kjønn,50-59,Antall mottakere av AAP,
EliminatedValue,0,30116,0,5,0,ok-sos001,2012,Sentrum,Begge kjønn,60+,Antall mottakere av AAP,
EliminatedValue,0,30116,1,0,0,ok-sos001,2012,Sentrum,Menn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,0,30116,1,1,0,ok-sos001,2012,Sentrum,Menn,Under 30,Antall mottakere av AAP,
EliminatedValue,0,30116,1,2,0,ok-sos001,2012,Sentrum,Menn,30-39,Antall mottakere av AAP,
EliminatedValue,0,30116,1,3,0,ok-sos001,2012,Sentrum,Menn,40-49,Antall mottakere av AAP,
EliminatedValue,0,30116,1,4,0,ok-sos001,2012,Sentrum,Menn,50-59,Antall mottakere av AAP,
EliminatedValue,0,30116,1,5,0,ok-sos001,2012,Sentrum,Menn,60+,Antall mottakere av AAP,
EliminatedValue,0,30116,2,0,0,ok-sos001,2012,Sentrum,Kvinner,Alder i alt,Antall mottakere av AAP,
EliminatedValue,0,30116,2,1,0,ok-sos001,2012,Sentrum,Kvinner,Under 30,Antall mottakere av AAP,
EliminatedValue,0,30116,2,2,0,ok-sos001,2012,Sentrum,Kvinner,30-39,Antall mottakere av AAP,
EliminatedValue,0,30116,2,3,0,ok-sos001,2012,Sentrum,Kvinner,40-49,Antall mottakere av AAP,
EliminatedValue,0,30116,2,4,0,ok-sos001,2012,Sentrum,Kvinner,50-59,Antall mottakere av AAP,
EliminatedValue,0,30116,2,5,0,ok-sos001,2012,Sentrum,Kvinner,60+,Antall mottakere av AAP,
EliminatedValue,0,30117,0,0,0,ok-sos001,2012,Marka,Begge kjønn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,0,30117,0,1,0,ok-sos001,2012,Marka,Begge kjønn,Under 30,Antall mottakere av AAP,
EliminatedValue,0,30117,0,2,0,ok-sos001,2012,Marka,Begge kjønn,30-39,Antall mottakere av AAP,
EliminatedValue,0,30117,0,3,0,ok-sos001,2012,Marka,Begge kjønn,40-49,Antall mottakere av AAP,
EliminatedValue,0,30117,0,4,0,ok-sos001,2012,Marka,Begge kjønn,50-59,Antall mottakere av AAP,
EliminatedValue,0,30117,0,5,0,ok-sos001,2012,Marka,Begge kjønn,60+,Antall mottakere av AAP,
EliminatedValue,0,30117,1,0,0,ok-sos001,2012,Marka,Menn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,0,30117,1,1,0,ok-sos001,2012,Marka,Menn,Under 30,Antall mottakere av AAP,
EliminatedValue,0,30117,1,2,0,ok-sos001,2012,Marka,Menn,30-39,Antall mottakere av AAP,
EliminatedValue,0,30117,1,3,0,ok-sos001,2012,Marka,Menn,40-49,Antall mottakere av AAP,
EliminatedValue,0,30117,1,4,0,ok-sos001,2012,Marka,Menn,50-59,Antall mottakere av AAP,
EliminatedValue,0,30117,1,5,0,ok-sos001,2012,Marka,Menn,60+,Antall mottakere av AAP,
EliminatedValue,0,30117,2,0,0,ok-sos001,2012,Marka,Kvinner,Alder i alt,Antall mottakere av AAP,
EliminatedValue,0,30117,2,1,0,ok-sos001,2012,Marka,Kvinner,Under 30,Antall mottakere av AAP,
EliminatedValue,0,30117,2,2,0,ok-sos001,2012,Marka,Kvinner,30-39,Antall mottakere av AAP,
EliminatedValue,0,30117,2,3,0,ok-sos001,2012,Marka,Kvinner,40-49,Antall mottakere av AAP,
EliminatedValue,0,30117,2,4,0,ok-sos001,2012,Marka,Kvinner,50-59,Antall mottakere av AAP,
EliminatedValue,0,30117,2,5,0,ok-sos001,2012,Marka,Kvinner,60+,Antall mottakere av AAP,
EliminatedValue,1,301,0,0,0,ok-sos001,2013,Oslo i alt,Begge kjønn,Alder i alt,Antall mottakere av AAP,20880
EliminatedValue,1,301,0,1,0,ok-sos001,2013,Oslo i alt,Begge kjønn,Under 30,Antall mottakere av AAP,2865
EliminatedValue,1,301,0,2,0,ok-sos001,2013,Oslo i alt,Begge kjønn,30-39,Antall mottakere av AAP,4788
EliminatedValue,1,301,0,3,0,ok-sos001,2013,Oslo i alt,Begge kjønn,40-49,Antall mottakere av AAP,5935
EliminatedValue,1,301,0,4,0,ok-sos001,2013,Oslo i alt,Begge kjønn,50-59,Antall mottakere av AAP,5226
EliminatedValue,1,301,0,5,0,ok-sos001,2013,Oslo i alt,Begge kjønn,60+,Antall mottakere av AAP,2066
EliminatedValue,1,301,1,0,0,ok-sos001,2013,Oslo i alt,Menn,Alder i alt,Antall mottakere av AAP,9201
EliminatedValue,1,301,1,1,0,ok-sos001,2013,Oslo i alt,Menn,Under 30,Antall mottakere av AAP,1259
EliminatedValue,1,301,1,2,0,ok-sos001,2013,Oslo i alt,Menn,30-39,Antall mottakere av AAP,2111
EliminatedValue,1,301,1,3,0,ok-sos001,2013,Oslo i alt,Menn,40-49,Antall mottakere av AAP,2524
EliminatedValue,1,301,1,4,0,ok-sos001,2013,Oslo i alt,Menn,50-59,Antall mottakere av AAP,2324
EliminatedValue,1,301,1,5,0,ok-sos001,2013,Oslo i alt,Menn,60+,Antall mottakere av AAP,983
EliminatedValue,1,301,2,0,0,ok-sos001,2013,Oslo i alt,Kvinner,Alder i alt,Antall mottakere av AAP,11679
EliminatedValue,1,301,2,1,0,ok-sos001,2013,Oslo i alt,Kvinner,Under 30,Antall mottakere av AAP,1606
EliminatedValue,1,301,2,2,0,ok-sos001,2013,Oslo i alt,Kvinner,30-39,Antall mottakere av AAP,2677
EliminatedValue,1,301,2,3,0,ok-sos001,2013,Oslo i alt,Kvinner,40-49,Antall mottakere av AAP,3411
EliminatedValue,1,301,2,4,0,ok-sos001,2013,Oslo i alt,Kvinner,50-59,Antall mottakere av AAP,2902
EliminatedValue,1,301,2,5,0,ok-sos001,2013,Oslo i alt,Kvinner,60+,Antall mottakere av AAP,1083
EliminatedValue,1,30101,0,0,0,ok-sos001,2013,Gamle Oslo,Begge kjønn,Alder i alt,Antall mottakere av AAP,2236
EliminatedValue,1,30101,0,1,0,ok-sos001,2013,Gamle Oslo,Begge kjønn,Under 30,Antall mottakere av AAP,314
EliminatedValue,1,30101,0,2,0,ok-sos001,2013,Gamle Oslo,Begge kjønn,30-39,Antall mottakere av AAP,608
EliminatedValue,1,30101,0,3,0,ok-sos001,2013,Gamle Oslo,Begge kjønn,40-49,Antall mottakere av AAP,626
EliminatedValue,1,30101,0,4,0,ok-sos001,2013,Gamle Oslo,Begge kjønn,50-59,Antall mottakere av AAP,504
EliminatedValue,1,30101,0,5,0,ok-sos001,2013,Gamle Oslo,Begge kjønn,60+,Antall mottakere av AAP,184
EliminatedValue,1,30101,1,0,0,ok-sos001,2013,Gamle Oslo,Menn,Alder i alt,Antall mottakere av AAP,1138
EliminatedValue,1,30101,1,1,0,ok-sos001,2013,Gamle Oslo,Menn,Under 30,Antall mottakere av AAP,135
EliminatedValue,1,30101,1,2,0,ok-sos001,2013,Gamle Oslo,Menn,30-39,Antall mottakere av AAP,307
EliminatedValue,1,30101,1,3,0,ok-sos001,2013,Gamle Oslo,Menn,40-49,Antall mottakere av AAP,338
EliminatedValue,1,30101,1,4,0,ok-sos001,2013,Gamle Oslo,Menn,50-59,Antall mottakere av AAP,258
EliminatedValue,1,30101,1,5,0,ok-sos001,2013,Gamle Oslo,Menn,60+,Antall mottakere av AAP,100
EliminatedValue,1,30101,2,0,0,ok-sos001,2013,Gamle Oslo,Kvinner,Alder i alt,Antall mottakere av AAP,1098
EliminatedValue,1,30101,2,1,0,ok-sos001,2013,Gamle Oslo,Kvinner,Under 30,Antall mottakere av AAP,179
EliminatedValue,1,30101,2,2,0,ok-sos001,2013,Gamle Oslo,Kvinner,30-39,Antall mottakere av AAP,301
EliminatedValue,1,30101,2,3,0,ok-sos001,2013,Gamle Oslo,Kvinner,40-49,Antall mottakere av AAP,288
EliminatedValue,1,30101,2,4,0,ok-sos001,2013,Gamle Oslo,Kvinner,50-59,Antall mottakere av AAP,246
EliminatedValue,1,30101,2,5,0,ok-sos001,2013,Gamle Oslo,Kvinner,60+,Antall mottakere av AAP,84
EliminatedValue,1,30102,0,0,0,ok-sos001,2013,Grünerløkka,Begge kjønn,Alder i alt,Antall mottakere av AAP,1876
EliminatedValue,1,30102,0,1,0,ok-sos001,2013,Grünerløkka,Begge kjønn,Under 30,Antall mottakere av AAP,284
EliminatedValue,1,30102,0,2,0,ok-sos001,2013,Grünerløkka,Begge kjønn,30-39,Antall mottakere av AAP,512
EliminatedValue,1,30102,0,3,0,ok-sos001,2013,Grünerløkka,Begge kjønn,40-49,Antall mottakere av AAP,507
EliminatedValue,1,30102,0,4,0,ok-sos001,2013,Grünerløkka,Begge kjønn,50-59,Antall mottakere av AAP,427
EliminatedValue,1,30102,0,5,0,ok-sos001,2013,Grünerløkka,Begge kjønn,60+,Antall mottakere av AAP,146
EliminatedValue,1,30102,1,0,0,ok-sos001,2013,Grünerløkka,Menn,Alder i alt,Antall mottakere av AAP,927
EliminatedValue,1,30102,1,1,0,ok-sos001,2013,Grünerløkka,Menn,Under 30,Antall mottakere av AAP,111
EliminatedValue,1,30102,1,2,0,ok-sos001,2013,Grünerløkka,Menn,30-39,Antall mottakere av AAP,237
EliminatedValue,1,30102,1,3,0,ok-sos001,2013,Grünerløkka,Menn,40-49,Antall mottakere av AAP,285
EliminatedValue,1,30102,1,4,0,ok-sos001,2013,Grünerløkka,Menn,50-59,Antall mottakere av AAP,213
EliminatedValue,1,30102,1,5,0,ok-sos001,2013,Grünerløkka,Menn,60+,Antall mottakere av AAP,81
EliminatedValue,1,30102,2,0,0,ok-sos001,2013,Grünerløkka,Kvinner,Alder i alt,Antall mottakere av AAP,949
EliminatedValue,1,30102,2,1,0,ok-sos001,2013,Grünerløkka,Kvinner,Under 30,Antall mottakere av AAP,173
EliminatedValue,1,30102,2,2,0,ok-sos001,2013,Grünerløkka,Kvinner,30-39,Antall mottakere av AAP,275
EliminatedValue,1,30102,2,3,0,ok-sos001,2013,Grünerløkka,Kvinner,40-49,Antall mottakere av AAP,222
EliminatedValue,1,30102,2,4,0,ok-sos001,2013,Grünerløkka,Kvinner,50-59,Antall mottakere av AAP,214
EliminatedValue,1,30102,2,5,0,ok-sos001,2013,Grünerløkka,Kvinner,60+,Antall mottakere av AAP,65
EliminatedValue,1,30103,0,0,0,ok-sos001,2013,Sagene,Begge kjønn,Alder i alt,Antall mottakere av AAP,1643
EliminatedValue,1,30103,0,1,0,ok-sos001,2013,Sagene,Begge kjønn,Under 30,Antall mottakere av AAP,259
EliminatedValue,1,30103,0,2,0,ok-sos001,2013,Sagene,Begge kjønn,30-39,Antall mottakere av AAP,441
EliminatedValue,1,30103,0,3,0,ok-sos001,2013,Sagene,Begge kjønn,40-49,Antall mottakere av AAP,470
EliminatedValue,1,30103,0,4,0,ok-sos001,2013,Sagene,Begge kjønn,50-59,Antall mottakere av AAP,341
EliminatedValue,1,30103,0,5,0,ok-sos001,2013,Sagene,Begge kjønn,60+,Antall mottakere av AAP,132
EliminatedValue,1,30103,1,0,0,ok-sos001,2013,Sagene,Menn,Alder i alt,Antall mottakere av AAP,814
EliminatedValue,1,30103,1,1,0,ok-sos001,2013,Sagene,Menn,Under 30,Antall mottakere av AAP,106
EliminatedValue,1,30103,1,2,0,ok-sos001,2013,Sagene,Menn,30-39,Antall mottakere av AAP,207
EliminatedValue,1,30103,1,3,0,ok-sos001,2013,Sagene,Menn,40-49,Antall mottakere av AAP,252
EliminatedValue,1,30103,1,4,0,ok-sos001,2013,Sagene,Menn,50-59,Antall mottakere av AAP,181
EliminatedValue,1,30103,1,5,0,ok-sos001,2013,Sagene,Menn,60+,Antall mottakere av AAP,68
EliminatedValue,1,30103,2,0,0,ok-sos001,2013,Sagene,Kvinner,Alder i alt,Antall mottakere av AAP,829
EliminatedValue,1,30103,2,1,0,ok-sos001,2013,Sagene,Kvinner,Under 30,Antall mottakere av AAP,153
EliminatedValue,1,30103,2,2,0,ok-sos001,2013,Sagene,Kvinner,30-39,Antall mottakere av AAP,234
EliminatedValue,1,30103,2,3,0,ok-sos001,2013,Sagene,Kvinner,40-49,Antall mottakere av AAP,218
EliminatedValue,1,30103,2,4,0,ok-sos001,2013,Sagene,Kvinner,50-59,Antall mottakere av AAP,160
EliminatedValue,1,30103,2,5,0,ok-sos001,2013,Sagene,Kvinner,60+,Antall mottakere av AAP,64
EliminatedValue,1,30104,0,0,0,ok-sos001,2013,St. Hanshaugen,Begge kjønn,Alder i alt,Antall mottakere av AAP,1123
EliminatedValue,1,30104,0,1,0,ok-sos001,2013,St. Hanshaugen,Begge kjønn,Under 30,Antall mottakere av AAP,259
EliminatedValue,1,30104,0,2,0,ok-sos001,2013,St. Hanshaugen,Begge kjønn,30-39,Antall mottakere av AAP,309
EliminatedValue,1,30104,0,3,0,ok-sos001,2013,St. Hanshaugen,Begge kjønn,40-49,Antall mottakere av AAP,248
EliminatedValue,1,30104,0,4,0,ok-sos001,2013,St. Hanshaugen,Begge kjønn,50-59,Antall mottakere av AAP,220
EliminatedValue,1,30104,0,5,0,ok-sos001,2013,St. Hanshaugen,Begge kjønn,60+,Antall mottakere av AAP,87
EliminatedValue,1,30104,1,0,0,ok-sos001,2013,St. Hanshaugen,Menn,Alder i alt,Antall mottakere av AAP,518
EliminatedValue,1,30104,1,1,0,ok-sos001,2013,St. Hanshaugen,Menn,Under 30,Antall mottakere av AAP,106
EliminatedValue,1,30104,1,2,0,ok-sos001,2013,St. Hanshaugen,Menn,30-39,Antall mottakere av AAP,152
EliminatedValue,1,30104,1,3,0,ok-sos001,2013,St. Hanshaugen,Menn,40-49,Antall mottakere av AAP,113
EliminatedValue,1,30104,1,4,0,ok-sos001,2013,St. Hanshaugen,Menn,50-59,Antall mottakere av AAP,101
EliminatedValue,1,30104,1,5,0,ok-sos001,2013,St. Hanshaugen,Menn,60+,Antall mottakere av AAP,46
EliminatedValue,1,30104,2,0,0,ok-sos001,2013,St. Hanshaugen,Kvinner,Alder i alt,Antall mottakere av AAP,605
EliminatedValue,1,30104,2,1,0,ok-sos001,2013,St. Hanshaugen,Kvinner,Under 30,Antall mottakere av AAP,153
EliminatedValue,1,30104,2,2,0,ok-sos001,2013,St. Hanshaugen,Kvinner,30-39,Antall mottakere av AAP,157
EliminatedValue,1,30104,2,3,0,ok-sos001,2013,St. Hanshaugen,Kvinner,40-49,Antall mottakere av AAP,135
EliminatedValue,1,30104,2,4,0,ok-sos001,2013,St. Hanshaugen,Kvinner,50-59,Antall mottakere av AAP,119
EliminatedValue,1,30104,2,5,0,ok-sos001,2013,St. Hanshaugen,Kvinner,60+,Antall mottakere av AAP,41
EliminatedValue,1,30105,0,0,0,ok-sos001,2013,Frogner,Begge kjønn,Alder i alt,Antall mottakere av AAP,1556
EliminatedValue,1,30105,0,1,0,ok-sos001,2013,Frogner,Begge kjønn,Under 30,Antall mottakere av AAP,253
EliminatedValue,1,30105,0,2,0,ok-sos001,2013,Frogner,Begge kjønn,30-39,Antall mottakere av AAP,354
EliminatedValue,1,30105,0,3,0,ok-sos001,2013,Frogner,Begge kjønn,40-49,Antall mottakere av AAP,394
EliminatedValue,1,30105,0,4,0,ok-sos001,2013,Frogner,Begge kjønn,50-59,Antall mottakere av AAP,373
EliminatedValue,1,30105,0,5,0,ok-sos001,2013,Frogner,Begge kjønn,60+,Antall mottakere av AAP,182
EliminatedValue,1,30105,1,0,0,ok-sos001,2013,Frogner,Menn,Alder i alt,Antall mottakere av AAP,671
EliminatedValue,1,30105,1,1,0,ok-sos001,2013,Frogner,Menn,Under 30,Antall mottakere av AAP,104
EliminatedValue,1,30105,1,2,0,ok-sos001,2013,Frogner,Menn,30-39,Antall mottakere av AAP,146
EliminatedValue,1,30105,1,3,0,ok-sos001,2013,Frogner,Menn,40-49,Antall mottakere av AAP,183
EliminatedValue,1,30105,1,4,0,ok-sos001,2013,Frogner,Menn,50-59,Antall mottakere av AAP,153
EliminatedValue,1,30105,1,5,0,ok-sos001,2013,Frogner,Menn,60+,Antall mottakere av AAP,85
EliminatedValue,1,30105,2,0,0,ok-sos001,2013,Frogner,Kvinner,Alder i alt,Antall mottakere av AAP,885
EliminatedValue,1,30105,2,1,0,ok-sos001,2013,Frogner,Kvinner,Under 30,Antall mottakere av AAP,149
EliminatedValue,1,30105,2,2,0,ok-sos001,2013,Frogner,Kvinner,30-39,Antall mottakere av AAP,208
EliminatedValue,1,30105,2,3,0,ok-sos001,2013,Frogner,Kvinner,40-49,Antall mottakere av AAP,211
EliminatedValue,1,30105,2,4,0,ok-sos001,2013,Frogner,Kvinner,50-59,Antall mottakere av AAP,220
EliminatedValue,1,30105,2,5,0,ok-sos001,2013,Frogner,Kvinner,60+,Antall mottakere av AAP,97
EliminatedValue,1,30106,0,0,0,ok-sos001,2013,Ullern,Begge kjønn,Alder i alt,Antall mottakere av AAP,634
EliminatedValue,1,30106,0,1,0,ok-sos001,2013,Ullern,Begge kjønn,Under 30,Antall mottakere av AAP,79
EliminatedValue,1,30106,0,2,0,ok-sos001,2013,Ullern,Begge kjønn,30-39,Antall mottakere av AAP,113
EliminatedValue,1,30106,0,3,0,ok-sos001,2013,Ullern,Begge kjønn,40-49,Antall mottakere av AAP,168
EliminatedValue,1,30106,0,4,0,ok-sos001,2013,Ullern,Begge kjønn,50-59,Antall mottakere av AAP,192
EliminatedValue,1,30106,0,5,0,ok-sos001,2013,Ullern,Begge kjønn,60+,Antall mottakere av AAP,82
EliminatedValue,1,30106,1,0,0,ok-sos001,2013,Ullern,Menn,Alder i alt,Antall mottakere av AAP,246
EliminatedValue,1,30106,1,1,0,ok-sos001,2013,Ullern,Menn,Under 30,Antall mottakere av AAP,35
EliminatedValue,1,30106,1,2,0,ok-sos001,2013,Ullern,Menn,30-39,Antall mottakere av AAP,53
EliminatedValue,1,30106,1,3,0,ok-sos001,2013,Ullern,Menn,40-49,Antall mottakere av AAP,61
EliminatedValue,1,30106,1,4,0,ok-sos001,2013,Ullern,Menn,50-59,Antall mottakere av AAP,63
EliminatedValue,1,30106,1,5,0,ok-sos001,2013,Ullern,Menn,60+,Antall mottakere av AAP,34
EliminatedValue,1,30106,2,0,0,ok-sos001,2013,Ullern,Kvinner,Alder i alt,Antall mottakere av AAP,388
EliminatedValue,1,30106,2,1,0,ok-sos001,2013,Ullern,Kvinner,Under 30,Antall mottakere av AAP,44
EliminatedValue,1,30106,2,2,0,ok-sos001,2013,Ullern,Kvinner,30-39,Antall mottakere av AAP,60
EliminatedValue,1,30106,2,3,0,ok-sos001,2013,Ullern,Kvinner,40-49,Antall mottakere av AAP,107
EliminatedValue,1,30106,2,4,0,ok-sos001,2013,Ullern,Kvinner,50-59,Antall mottakere av AAP,129
EliminatedValue,1,30106,2,5,0,ok-sos001,2013,Ullern,Kvinner,60+,Antall mottakere av AAP,48
EliminatedValue,1,30107,0,0,0,ok-sos001,2013,Vestre Aker,Begge kjønn,Alder i alt,Antall mottakere av AAP,958
EliminatedValue,1,30107,0,1,0,ok-sos001,2013,Vestre Aker,Begge kjønn,Under 30,Antall mottakere av AAP,113
