ContentsCode_kode,år_kode,geografi_kode,alder_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,geografi_navn,alder_navn,statistikkvariabel_navn,verdi
EliminatedValue,13,2,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Gamle Oslo,40-49 år,Andel sosialhjelpsmottakere i befolkningen,7
EliminatedValue,13,2,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Gamle Oslo,40-49 år,Antall sosialhjelpsmottakere,603
EliminatedValue,13,2,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Gamle Oslo,50-66 år,Andel sosialhjelpsmottakere i befolkningen,8
EliminatedValue,13,2,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Gamle Oslo,50-66 år,Antall sosialhjelpsmottakere,666
EliminatedValue,13,2,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Gamle Oslo,67 år og over,Andel sosialhjelpsmottakere i befolkningen,2.2
EliminatedValue,13,2,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Gamle Oslo,67 år og over,Antall sosialhjelpsmottakere,76
EliminatedValue,13,3,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,I alt,Andel sosialhjelpsmottakere i befolkningen,4.1
EliminatedValue,13,3,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,I alt,Antall sosialhjelpsmottakere,2538
EliminatedValue,13,3,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,7.4
EliminatedValue,13,3,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,Under 20 år,Antall sosialhjelpsmottakere,51
EliminatedValue,13,3,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,20-24 år,Andel sosialhjelpsmottakere i befolkningen,6.7
EliminatedValue,13,3,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,20-24 år,Antall sosialhjelpsmottakere,359
EliminatedValue,13,3,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,25-29 år,Andel sosialhjelpsmottakere i befolkningen,3.2
EliminatedValue,13,3,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,25-29 år,Antall sosialhjelpsmottakere,376
EliminatedValue,13,3,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.5
EliminatedValue,13,3,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,30-39 år,Antall sosialhjelpsmottakere,616
EliminatedValue,13,3,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,40-49 år,Andel sosialhjelpsmottakere i befolkningen,6.2
EliminatedValue,13,3,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,40-49 år,Antall sosialhjelpsmottakere,500
EliminatedValue,13,3,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,50-66 år,Andel sosialhjelpsmottakere i befolkningen,7.6
EliminatedValue,13,3,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,50-66 år,Antall sosialhjelpsmottakere,557
EliminatedValue,13,3,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,67 år og over,Andel sosialhjelpsmottakere i befolkningen,2.5
EliminatedValue,13,3,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Grünerløkka,67 år og over,Antall sosialhjelpsmottakere,79
EliminatedValue,13,4,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,I alt,Andel sosialhjelpsmottakere i befolkningen,4.3
EliminatedValue,13,4,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,I alt,Antall sosialhjelpsmottakere,1923
EliminatedValue,13,4,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,4.3
EliminatedValue,13,4,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,Under 20 år,Antall sosialhjelpsmottakere,18
EliminatedValue,13,4,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,20-24 år,Andel sosialhjelpsmottakere i befolkningen,6.1
EliminatedValue,13,4,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,20-24 år,Antall sosialhjelpsmottakere,222
EliminatedValue,13,4,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.9
EliminatedValue,13,4,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,25-29 år,Antall sosialhjelpsmottakere,241
EliminatedValue,13,4,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.8
EliminatedValue,13,4,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,30-39 år,Antall sosialhjelpsmottakere,479
EliminatedValue,13,4,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,40-49 år,Andel sosialhjelpsmottakere i befolkningen,7.3
EliminatedValue,13,4,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,40-49 år,Antall sosialhjelpsmottakere,400
EliminatedValue,13,4,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,50-66 år,Andel sosialhjelpsmottakere i befolkningen,8.9
EliminatedValue,13,4,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,50-66 år,Antall sosialhjelpsmottakere,494
EliminatedValue,13,4,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,67 år og over,Andel sosialhjelpsmottakere i befolkningen,2.3
EliminatedValue,13,4,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Sagene,67 år og over,Antall sosialhjelpsmottakere,69
EliminatedValue,13,5,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,I alt,Andel sosialhjelpsmottakere i befolkningen,3.7
EliminatedValue,13,5,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,I alt,Antall sosialhjelpsmottakere,1434
EliminatedValue,13,5,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,2.7
EliminatedValue,13,5,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,Under 20 år,Antall sosialhjelpsmottakere,12
EliminatedValue,13,5,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,20-24 år,Andel sosialhjelpsmottakere i befolkningen,4.3
EliminatedValue,13,5,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,20-24 år,Antall sosialhjelpsmottakere,170
EliminatedValue,13,5,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,25-29 år,Andel sosialhjelpsmottakere i befolkningen,3.3
EliminatedValue,13,5,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,25-29 år,Antall sosialhjelpsmottakere,246
EliminatedValue,13,5,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.7
EliminatedValue,13,5,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,30-39 år,Antall sosialhjelpsmottakere,361
EliminatedValue,13,5,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,40-49 år,Andel sosialhjelpsmottakere i befolkningen,5.6
EliminatedValue,13,5,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,40-49 år,Antall sosialhjelpsmottakere,263
EliminatedValue,13,5,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,50-66 år,Andel sosialhjelpsmottakere i befolkningen,6.8
EliminatedValue,13,5,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,50-66 år,Antall sosialhjelpsmottakere,341
EliminatedValue,13,5,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,67 år og over,Andel sosialhjelpsmottakere i befolkningen,1.4
EliminatedValue,13,5,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel St.Hanshaugen,67 år og over,Antall sosialhjelpsmottakere,41
EliminatedValue,13,6,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,I alt,Andel sosialhjelpsmottakere i befolkningen,2.4
EliminatedValue,13,6,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,I alt,Antall sosialhjelpsmottakere,1440
EliminatedValue,13,6,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,2
EliminatedValue,13,6,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,Under 20 år,Antall sosialhjelpsmottakere,15
EliminatedValue,13,6,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,20-24 år,Andel sosialhjelpsmottakere i befolkningen,2.8
EliminatedValue,13,6,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,20-24 år,Antall sosialhjelpsmottakere,147
EliminatedValue,13,6,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.1
EliminatedValue,13,6,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,25-29 år,Antall sosialhjelpsmottakere,200
EliminatedValue,13,6,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.2
EliminatedValue,13,6,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,30-39 år,Antall sosialhjelpsmottakere,384
EliminatedValue,13,6,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,40-49 år,Andel sosialhjelpsmottakere i befolkningen,4.5
EliminatedValue,13,6,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,40-49 år,Antall sosialhjelpsmottakere,313
EliminatedValue,13,6,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,50-66 år,Andel sosialhjelpsmottakere i befolkningen,3.2
EliminatedValue,13,6,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,50-66 år,Antall sosialhjelpsmottakere,340
EliminatedValue,13,6,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.5
EliminatedValue,13,6,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Frogner,67 år og over,Antall sosialhjelpsmottakere,41
EliminatedValue,13,7,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,I alt,Andel sosialhjelpsmottakere i befolkningen,1.6
EliminatedValue,13,7,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,I alt,Antall sosialhjelpsmottakere,565
EliminatedValue,13,7,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,0.7
EliminatedValue,13,7,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,Under 20 år,Antall sosialhjelpsmottakere,5
EliminatedValue,13,7,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,20-24 år,Andel sosialhjelpsmottakere i befolkningen,3.8
EliminatedValue,13,7,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,20-24 år,Antall sosialhjelpsmottakere,60
EliminatedValue,13,7,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.7
EliminatedValue,13,7,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,25-29 år,Antall sosialhjelpsmottakere,57
EliminatedValue,13,7,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.1
EliminatedValue,13,7,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,30-39 år,Antall sosialhjelpsmottakere,157
EliminatedValue,13,7,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,40-49 år,Andel sosialhjelpsmottakere i befolkningen,2.7
EliminatedValue,13,7,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,40-49 år,Antall sosialhjelpsmottakere,129
EliminatedValue,13,7,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,50-66 år,Andel sosialhjelpsmottakere i befolkningen,2
EliminatedValue,13,7,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,50-66 år,Antall sosialhjelpsmottakere,136
EliminatedValue,13,7,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.3
EliminatedValue,13,7,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Ullern,67 år og over,Antall sosialhjelpsmottakere,21
EliminatedValue,13,8,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,I alt,Andel sosialhjelpsmottakere i befolkningen,1
EliminatedValue,13,8,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,I alt,Antall sosialhjelpsmottakere,523
EliminatedValue,13,8,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,0.4
EliminatedValue,13,8,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,Under 20 år,Antall sosialhjelpsmottakere,5
EliminatedValue,13,8,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,20-24 år,Andel sosialhjelpsmottakere i befolkningen,2
EliminatedValue,13,8,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,20-24 år,Antall sosialhjelpsmottakere,50
EliminatedValue,13,8,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.6
EliminatedValue,13,8,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,25-29 år,Antall sosialhjelpsmottakere,75
EliminatedValue,13,8,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,30-39 år,Andel sosialhjelpsmottakere i befolkningen,1.9
EliminatedValue,13,8,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,30-39 år,Antall sosialhjelpsmottakere,131
EliminatedValue,13,8,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,40-49 år,Andel sosialhjelpsmottakere i befolkningen,1.7
EliminatedValue,13,8,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,40-49 år,Antall sosialhjelpsmottakere,120
EliminatedValue,13,8,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,50-66 år,Andel sosialhjelpsmottakere i befolkningen,1.3
EliminatedValue,13,8,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,50-66 år,Antall sosialhjelpsmottakere,128
EliminatedValue,13,8,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.2
EliminatedValue,13,8,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Vestre Aker,67 år og over,Antall sosialhjelpsmottakere,14
EliminatedValue,13,9,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,I alt,Andel sosialhjelpsmottakere i befolkningen,1.7
EliminatedValue,13,9,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,I alt,Antall sosialhjelpsmottakere,893
EliminatedValue,13,9,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,0.9
EliminatedValue,13,9,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,Under 20 år,Antall sosialhjelpsmottakere,11
EliminatedValue,13,9,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,20-24 år,Andel sosialhjelpsmottakere i befolkningen,3.2
EliminatedValue,13,9,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,20-24 år,Antall sosialhjelpsmottakere,142
EliminatedValue,13,9,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,25-29 år,Andel sosialhjelpsmottakere i befolkningen,3.7
EliminatedValue,13,9,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,25-29 år,Antall sosialhjelpsmottakere,158
EliminatedValue,13,9,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3
EliminatedValue,13,9,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,30-39 år,Antall sosialhjelpsmottakere,220
EliminatedValue,13,9,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,40-49 år,Andel sosialhjelpsmottakere i befolkningen,2.1
EliminatedValue,13,9,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,40-49 år,Antall sosialhjelpsmottakere,160
EliminatedValue,13,9,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,50-66 år,Andel sosialhjelpsmottakere i befolkningen,1.9
EliminatedValue,13,9,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,50-66 år,Antall sosialhjelpsmottakere,180
EliminatedValue,13,9,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.3
EliminatedValue,13,9,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Nordre Aker,67 år og over,Antall sosialhjelpsmottakere,22
EliminatedValue,13,10,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,I alt,Andel sosialhjelpsmottakere i befolkningen,3.3
EliminatedValue,13,10,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,I alt,Antall sosialhjelpsmottakere,1116
EliminatedValue,13,10,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,2.1
EliminatedValue,13,10,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,Under 20 år,Antall sosialhjelpsmottakere,14
EliminatedValue,13,10,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,20-24 år,Andel sosialhjelpsmottakere i befolkningen,6
EliminatedValue,13,10,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,20-24 år,Antall sosialhjelpsmottakere,106
EliminatedValue,13,10,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,25-29 år,Andel sosialhjelpsmottakere i befolkningen,4.5
EliminatedValue,13,10,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,25-29 år,Antall sosialhjelpsmottakere,126
EliminatedValue,13,10,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,30-39 år,Andel sosialhjelpsmottakere i befolkningen,4
EliminatedValue,13,10,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,30-39 år,Antall sosialhjelpsmottakere,254
EliminatedValue,13,10,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2020,Bydel Bjerke,40-49 år,Andel sosialhjelpsmottakere i befolkningen,5.6
