ContentsCode_kode,år_kode,bosted_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,0,30114,1,3,0,ok-sos006,2004,Nordstrand,Kvinner,40-49,antall personer,191
EliminatedValue,0,30114,1,4,0,ok-sos006,2004,Nordstrand,Kvinner,50-59,antall personer,432
EliminatedValue,0,30114,1,5,0,ok-sos006,2004,Nordstrand,Kvinner,60-67,antall personer,403
EliminatedValue,0,30114,2,0,0,ok-sos006,2004,Nordstrand,Menn,I alt,antall personer,702
EliminatedValue,0,30114,2,1,0,ok-sos006,2004,Nordstrand,Menn,18-29,antall personer,19
EliminatedValue,0,30114,2,2,0,ok-sos006,2004,Nordstrand,Menn,30-39,antall personer,65
EliminatedValue,0,30114,2,3,0,ok-sos006,2004,Nordstrand,Menn,40-49,antall personer,106
EliminatedValue,0,30114,2,4,0,ok-sos006,2004,Nordstrand,Menn,50-59,antall personer,249
EliminatedValue,0,30114,2,5,0,ok-sos006,2004,Nordstrand,Menn,60-67,antall personer,263
EliminatedValue,0,30115,0,0,0,ok-sos006,2004,Søndre Nordstrand,I alt,I alt,antall personer,1780
EliminatedValue,0,30115,0,1,0,ok-sos006,2004,Søndre Nordstrand,I alt,18-29,antall personer,54
EliminatedValue,0,30115,0,2,0,ok-sos006,2004,Søndre Nordstrand,I alt,30-39,antall personer,145
EliminatedValue,0,30115,0,3,0,ok-sos006,2004,Søndre Nordstrand,I alt,40-49,antall personer,413
EliminatedValue,0,30115,0,4,0,ok-sos006,2004,Søndre Nordstrand,I alt,50-59,antall personer,690
EliminatedValue,0,30115,0,5,0,ok-sos006,2004,Søndre Nordstrand,I alt,60-67,antall personer,478
EliminatedValue,0,30115,1,0,0,ok-sos006,2004,Søndre Nordstrand,Kvinner,I alt,antall personer,953
EliminatedValue,0,30115,1,1,0,ok-sos006,2004,Søndre Nordstrand,Kvinner,18-29,antall personer,20
EliminatedValue,0,30115,1,2,0,ok-sos006,2004,Søndre Nordstrand,Kvinner,30-39,antall personer,72
EliminatedValue,0,30115,1,3,0,ok-sos006,2004,Søndre Nordstrand,Kvinner,40-49,antall personer,236
EliminatedValue,0,30115,1,4,0,ok-sos006,2004,Søndre Nordstrand,Kvinner,50-59,antall personer,397
EliminatedValue,0,30115,1,5,0,ok-sos006,2004,Søndre Nordstrand,Kvinner,60-67,antall personer,228
EliminatedValue,0,30115,2,0,0,ok-sos006,2004,Søndre Nordstrand,Menn,I alt,antall personer,827
EliminatedValue,0,30115,2,1,0,ok-sos006,2004,Søndre Nordstrand,Menn,18-29,antall personer,34
EliminatedValue,0,30115,2,2,0,ok-sos006,2004,Søndre Nordstrand,Menn,30-39,antall personer,73
EliminatedValue,0,30115,2,3,0,ok-sos006,2004,Søndre Nordstrand,Menn,40-49,antall personer,177
EliminatedValue,0,30115,2,4,0,ok-sos006,2004,Søndre Nordstrand,Menn,50-59,antall personer,293
EliminatedValue,0,30115,2,5,0,ok-sos006,2004,Søndre Nordstrand,Menn,60-67,antall personer,250
EliminatedValue,0,30199,0,0,0,ok-sos006,2004,Uten registrert adresse,I alt,I alt,antall personer,223
EliminatedValue,0,30199,0,1,0,ok-sos006,2004,Uten registrert adresse,I alt,18-29,antall personer,3
EliminatedValue,0,30199,0,2,0,ok-sos006,2004,Uten registrert adresse,I alt,30-39,antall personer,29
EliminatedValue,0,30199,0,3,0,ok-sos006,2004,Uten registrert adresse,I alt,40-49,antall personer,71
EliminatedValue,0,30199,0,4,0,ok-sos006,2004,Uten registrert adresse,I alt,50-59,antall personer,76
EliminatedValue,0,30199,0,5,0,ok-sos006,2004,Uten registrert adresse,I alt,60-67,antall personer,44
EliminatedValue,0,30199,1,0,0,ok-sos006,2004,Uten registrert adresse,Kvinner,I alt,antall personer,73
EliminatedValue,0,30199,1,1,0,ok-sos006,2004,Uten registrert adresse,Kvinner,18-29,antall personer,1
EliminatedValue,0,30199,1,2,0,ok-sos006,2004,Uten registrert adresse,Kvinner,30-39,antall personer,10
EliminatedValue,0,30199,1,3,0,ok-sos006,2004,Uten registrert adresse,Kvinner,40-49,antall personer,23
EliminatedValue,0,30199,1,4,0,ok-sos006,2004,Uten registrert adresse,Kvinner,50-59,antall personer,22
EliminatedValue,0,30199,1,5,0,ok-sos006,2004,Uten registrert adresse,Kvinner,60-67,antall personer,17
EliminatedValue,0,30199,2,0,0,ok-sos006,2004,Uten registrert adresse,Menn,I alt,antall personer,150
EliminatedValue,0,30199,2,1,0,ok-sos006,2004,Uten registrert adresse,Menn,18-29,antall personer,2
EliminatedValue,0,30199,2,2,0,ok-sos006,2004,Uten registrert adresse,Menn,30-39,antall personer,19
EliminatedValue,0,30199,2,3,0,ok-sos006,2004,Uten registrert adresse,Menn,40-49,antall personer,48
EliminatedValue,0,30199,2,4,0,ok-sos006,2004,Uten registrert adresse,Menn,50-59,antall personer,54
EliminatedValue,0,30199,2,5,0,ok-sos006,2004,Uten registrert adresse,Menn,60-67,antall personer,27
EliminatedValue,0,30118195,0,0,0,ok-sos006,2004,Ukjent bydel,I alt,I alt,antall personer,
EliminatedValue,0,30118195,0,1,0,ok-sos006,2004,Ukjent bydel,I alt,18-29,antall personer,
EliminatedValue,0,30118195,0,2,0,ok-sos006,2004,Ukjent bydel,I alt,30-39,antall personer,
EliminatedValue,0,30118195,0,3,0,ok-sos006,2004,Ukjent bydel,I alt,40-49,antall personer,
EliminatedValue,0,30118195,0,4,0,ok-sos006,2004,Ukjent bydel,I alt,50-59,antall personer,
EliminatedValue,0,30118195,0,5,0,ok-sos006,2004,Ukjent bydel,I alt,60-67,antall personer,
EliminatedValue,0,30118195,1,0,0,ok-sos006,2004,Ukjent bydel,Kvinner,I alt,antall personer,
EliminatedValue,0,30118195,1,1,0,ok-sos006,2004,Ukjent bydel,Kvinner,18-29,antall personer,
EliminatedValue,0,30118195,1,2,0,ok-sos006,2004,Ukjent bydel,Kvinner,30-39,antall personer,
EliminatedValue,0,30118195,1,3,0,ok-sos006,2004,Ukjent bydel,Kvinner,40-49,antall personer,
EliminatedValue,0,30118195,1,4,0,ok-sos006,2004,Ukjent bydel,Kvinner,50-59,antall personer,
EliminatedValue,0,30118195,1,5,0,ok-sos006,2004,Ukjent bydel,Kvinner,60-67,antall personer,
EliminatedValue,0,30118195,2,0,0,ok-sos006,2004,Ukjent bydel,Menn,I alt,antall personer,
EliminatedValue,0,30118195,2,1,0,ok-sos006,2004,Ukjent bydel,Menn,18-29,antall personer,
EliminatedValue,0,30118195,2,2,0,ok-sos006,2004,Ukjent bydel,Menn,30-39,antall personer,
EliminatedValue,0,30118195,2,3,0,ok-sos006,2004,Ukjent bydel,Menn,40-49,antall personer,
EliminatedValue,0,30118195,2,4,0,ok-sos006,2004,Ukjent bydel,Menn,50-59,antall personer,
EliminatedValue,0,30118195,2,5,0,ok-sos006,2004,Ukjent bydel,Menn,60-67,antall personer,
EliminatedValue,1,301,0,0,0,ok-sos006,2005,Oslo i alt,I alt,I alt,antall personer,25960
EliminatedValue,1,301,0,1,0,ok-sos006,2005,Oslo i alt,I alt,18-29,antall personer,563
EliminatedValue,1,301,0,2,0,ok-sos006,2005,Oslo i alt,I alt,30-39,antall personer,1849
EliminatedValue,1,301,0,3,0,ok-sos006,2005,Oslo i alt,I alt,40-49,antall personer,4897
EliminatedValue,1,301,0,4,0,ok-sos006,2005,Oslo i alt,I alt,50-59,antall personer,9628
EliminatedValue,1,301,0,5,0,ok-sos006,2005,Oslo i alt,I alt,60-67,antall personer,9023
EliminatedValue,1,301,1,0,0,ok-sos006,2005,Oslo i alt,Kvinner,I alt,antall personer,14528
EliminatedValue,1,301,1,1,0,ok-sos006,2005,Oslo i alt,Kvinner,18-29,antall personer,256
EliminatedValue,1,301,1,2,0,ok-sos006,2005,Oslo i alt,Kvinner,30-39,antall personer,912
EliminatedValue,1,301,1,3,0,ok-sos006,2005,Oslo i alt,Kvinner,40-49,antall personer,2642
EliminatedValue,1,301,1,4,0,ok-sos006,2005,Oslo i alt,Kvinner,50-59,antall personer,5575
EliminatedValue,1,301,1,5,0,ok-sos006,2005,Oslo i alt,Kvinner,60-67,antall personer,5143
EliminatedValue,1,301,2,0,0,ok-sos006,2005,Oslo i alt,Menn,I alt,antall personer,11432
EliminatedValue,1,301,2,1,0,ok-sos006,2005,Oslo i alt,Menn,18-29,antall personer,307
EliminatedValue,1,301,2,2,0,ok-sos006,2005,Oslo i alt,Menn,30-39,antall personer,937
EliminatedValue,1,301,2,3,0,ok-sos006,2005,Oslo i alt,Menn,40-49,antall personer,2255
EliminatedValue,1,301,2,4,0,ok-sos006,2005,Oslo i alt,Menn,50-59,antall personer,4053
EliminatedValue,1,301,2,5,0,ok-sos006,2005,Oslo i alt,Menn,60-67,antall personer,3880
EliminatedValue,1,30101,0,0,0,ok-sos006,2005,Gamle Oslo,I alt,I alt,antall personer,2018
EliminatedValue,1,30101,0,1,0,ok-sos006,2005,Gamle Oslo,I alt,18-29,antall personer,42
EliminatedValue,1,30101,0,2,0,ok-sos006,2005,Gamle Oslo,I alt,30-39,antall personer,181
EliminatedValue,1,30101,0,3,0,ok-sos006,2005,Gamle Oslo,I alt,40-49,antall personer,474
EliminatedValue,1,30101,0,4,0,ok-sos006,2005,Gamle Oslo,I alt,50-59,antall personer,741
EliminatedValue,1,30101,0,5,0,ok-sos006,2005,Gamle Oslo,I alt,60-67,antall personer,580
EliminatedValue,1,30101,1,0,0,ok-sos006,2005,Gamle Oslo,Kvinner,I alt,antall personer,929
EliminatedValue,1,30101,1,1,0,ok-sos006,2005,Gamle Oslo,Kvinner,18-29,antall personer,22
EliminatedValue,1,30101,1,2,0,ok-sos006,2005,Gamle Oslo,Kvinner,30-39,antall personer,76
EliminatedValue,1,30101,1,3,0,ok-sos006,2005,Gamle Oslo,Kvinner,40-49,antall personer,222
EliminatedValue,1,30101,1,4,0,ok-sos006,2005,Gamle Oslo,Kvinner,50-59,antall personer,353
EliminatedValue,1,30101,1,5,0,ok-sos006,2005,Gamle Oslo,Kvinner,60-67,antall personer,256
EliminatedValue,1,30101,2,0,0,ok-sos006,2005,Gamle Oslo,Menn,I alt,antall personer,1089
EliminatedValue,1,30101,2,1,0,ok-sos006,2005,Gamle Oslo,Menn,18-29,antall personer,20
EliminatedValue,1,30101,2,2,0,ok-sos006,2005,Gamle Oslo,Menn,30-39,antall personer,105
EliminatedValue,1,30101,2,3,0,ok-sos006,2005,Gamle Oslo,Menn,40-49,antall personer,252
EliminatedValue,1,30101,2,4,0,ok-sos006,2005,Gamle Oslo,Menn,50-59,antall personer,388
EliminatedValue,1,30101,2,5,0,ok-sos006,2005,Gamle Oslo,Menn,60-67,antall personer,324
EliminatedValue,1,30102,0,0,0,ok-sos006,2005,Grünerløkka,I alt,I alt,antall personer,2004
EliminatedValue,1,30102,0,1,0,ok-sos006,2005,Grünerløkka,I alt,18-29,antall personer,32
EliminatedValue,1,30102,0,2,0,ok-sos006,2005,Grünerløkka,I alt,30-39,antall personer,182
EliminatedValue,1,30102,0,3,0,ok-sos006,2005,Grünerløkka,I alt,40-49,antall personer,463
EliminatedValue,1,30102,0,4,0,ok-sos006,2005,Grünerløkka,I alt,50-59,antall personer,742
EliminatedValue,1,30102,0,5,0,ok-sos006,2005,Grünerløkka,I alt,60-67,antall personer,585
EliminatedValue,1,30102,1,0,0,ok-sos006,2005,Grünerløkka,Kvinner,I alt,antall personer,942
EliminatedValue,1,30102,1,1,0,ok-sos006,2005,Grünerløkka,Kvinner,18-29,antall personer,16
EliminatedValue,1,30102,1,2,0,ok-sos006,2005,Grünerløkka,Kvinner,30-39,antall personer,76
EliminatedValue,1,30102,1,3,0,ok-sos006,2005,Grünerløkka,Kvinner,40-49,antall personer,214
EliminatedValue,1,30102,1,4,0,ok-sos006,2005,Grünerløkka,Kvinner,50-59,antall personer,373
EliminatedValue,1,30102,1,5,0,ok-sos006,2005,Grünerløkka,Kvinner,60-67,antall personer,263
EliminatedValue,1,30102,2,0,0,ok-sos006,2005,Grünerløkka,Menn,I alt,antall personer,1062
EliminatedValue,1,30102,2,1,0,ok-sos006,2005,Grünerløkka,Menn,18-29,antall personer,16
EliminatedValue,1,30102,2,2,0,ok-sos006,2005,Grünerløkka,Menn,30-39,antall personer,106
EliminatedValue,1,30102,2,3,0,ok-sos006,2005,Grünerløkka,Menn,40-49,antall personer,249
EliminatedValue,1,30102,2,4,0,ok-sos006,2005,Grünerløkka,Menn,50-59,antall personer,369
EliminatedValue,1,30102,2,5,0,ok-sos006,2005,Grünerløkka,Menn,60-67,antall personer,322
EliminatedValue,1,30103,0,0,0,ok-sos006,2005,Sagene,I alt,I alt,antall personer,1820
EliminatedValue,1,30103,0,1,0,ok-sos006,2005,Sagene,I alt,18-29,antall personer,25
EliminatedValue,1,30103,0,2,0,ok-sos006,2005,Sagene,I alt,30-39,antall personer,132
EliminatedValue,1,30103,0,3,0,ok-sos006,2005,Sagene,I alt,40-49,antall personer,415
EliminatedValue,1,30103,0,4,0,ok-sos006,2005,Sagene,I alt,50-59,antall personer,710
EliminatedValue,1,30103,0,5,0,ok-sos006,2005,Sagene,I alt,60-67,antall personer,538
EliminatedValue,1,30103,1,0,0,ok-sos006,2005,Sagene,Kvinner,I alt,antall personer,854
EliminatedValue,1,30103,1,1,0,ok-sos006,2005,Sagene,Kvinner,18-29,antall personer,12
EliminatedValue,1,30103,1,2,0,ok-sos006,2005,Sagene,Kvinner,30-39,antall personer,63
EliminatedValue,1,30103,1,3,0,ok-sos006,2005,Sagene,Kvinner,40-49,antall personer,183
EliminatedValue,1,30103,1,4,0,ok-sos006,2005,Sagene,Kvinner,50-59,antall personer,344
EliminatedValue,1,30103,1,5,0,ok-sos006,2005,Sagene,Kvinner,60-67,antall personer,252
EliminatedValue,1,30103,2,0,0,ok-sos006,2005,Sagene,Menn,I alt,antall personer,966
EliminatedValue,1,30103,2,1,0,ok-sos006,2005,Sagene,Menn,18-29,antall personer,13
EliminatedValue,1,30103,2,2,0,ok-sos006,2005,Sagene,Menn,30-39,antall personer,69
EliminatedValue,1,30103,2,3,0,ok-sos006,2005,Sagene,Menn,40-49,antall personer,232
EliminatedValue,1,30103,2,4,0,ok-sos006,2005,Sagene,Menn,50-59,antall personer,366
EliminatedValue,1,30103,2,5,0,ok-sos006,2005,Sagene,Menn,60-67,antall personer,286
EliminatedValue,1,30104,0,0,0,ok-sos006,2005,St. Hanshaugen,I alt,I alt,antall personer,985
EliminatedValue,1,30104,0,1,0,ok-sos006,2005,St. Hanshaugen,I alt,18-29,antall personer,27
EliminatedValue,1,30104,0,2,0,ok-sos006,2005,St. Hanshaugen,I alt,30-39,antall personer,78
EliminatedValue,1,30104,0,3,0,ok-sos006,2005,St. Hanshaugen,I alt,40-49,antall personer,195
EliminatedValue,1,30104,0,4,0,ok-sos006,2005,St. Hanshaugen,I alt,50-59,antall personer,368
EliminatedValue,1,30104,0,5,0,ok-sos006,2005,St. Hanshaugen,I alt,60-67,antall personer,317
EliminatedValue,1,30104,1,0,0,ok-sos006,2005,St. Hanshaugen,Kvinner,I alt,antall personer,519
EliminatedValue,1,30104,1,1,0,ok-sos006,2005,St. Hanshaugen,Kvinner,18-29,antall personer,14
EliminatedValue,1,30104,1,2,0,ok-sos006,2005,St. Hanshaugen,Kvinner,30-39,antall personer,37
EliminatedValue,1,30104,1,3,0,ok-sos006,2005,St. Hanshaugen,Kvinner,40-49,antall personer,88
EliminatedValue,1,30104,1,4,0,ok-sos006,2005,St. Hanshaugen,Kvinner,50-59,antall personer,211
EliminatedValue,1,30104,1,5,0,ok-sos006,2005,St. Hanshaugen,Kvinner,60-67,antall personer,169
EliminatedValue,1,30104,2,0,0,ok-sos006,2005,St. Hanshaugen,Menn,I alt,antall personer,466
EliminatedValue,1,30104,2,1,0,ok-sos006,2005,St. Hanshaugen,Menn,18-29,antall personer,13
EliminatedValue,1,30104,2,2,0,ok-sos006,2005,St. Hanshaugen,Menn,30-39,antall personer,41
EliminatedValue,1,30104,2,3,0,ok-sos006,2005,St. Hanshaugen,Menn,40-49,antall personer,107
EliminatedValue,1,30104,2,4,0,ok-sos006,2005,St. Hanshaugen,Menn,50-59,antall personer,157
EliminatedValue,1,30104,2,5,0,ok-sos006,2005,St. Hanshaugen,Menn,60-67,antall personer,148
EliminatedValue,1,30105,0,0,0,ok-sos006,2005,Frogner,I alt,I alt,antall personer,1677
EliminatedValue,1,30105,0,1,0,ok-sos006,2005,Frogner,I alt,18-29,antall personer,25
EliminatedValue,1,30105,0,2,0,ok-sos006,2005,Frogner,I alt,30-39,antall personer,128
EliminatedValue,1,30105,0,3,0,ok-sos006,2005,Frogner,I alt,40-49,antall personer,246
EliminatedValue,1,30105,0,4,0,ok-sos006,2005,Frogner,I alt,50-59,antall personer,603
EliminatedValue,1,30105,0,5,0,ok-sos006,2005,Frogner,I alt,60-67,antall personer,675
EliminatedValue,1,30105,1,0,0,ok-sos006,2005,Frogner,Kvinner,I alt,antall personer,982
EliminatedValue,1,30105,1,1,0,ok-sos006,2005,Frogner,Kvinner,18-29,antall personer,11
EliminatedValue,1,30105,1,2,0,ok-sos006,2005,Frogner,Kvinner,30-39,antall personer,60
EliminatedValue,1,30105,1,3,0,ok-sos006,2005,Frogner,Kvinner,40-49,antall personer,134
EliminatedValue,1,30105,1,4,0,ok-sos006,2005,Frogner,Kvinner,50-59,antall personer,367
EliminatedValue,1,30105,1,5,0,ok-sos006,2005,Frogner,Kvinner,60-67,antall personer,410
EliminatedValue,1,30105,2,0,0,ok-sos006,2005,Frogner,Menn,I alt,antall personer,695
EliminatedValue,1,30105,2,1,0,ok-sos006,2005,Frogner,Menn,18-29,antall personer,14
EliminatedValue,1,30105,2,2,0,ok-sos006,2005,Frogner,Menn,30-39,antall personer,68
EliminatedValue,1,30105,2,3,0,ok-sos006,2005,Frogner,Menn,40-49,antall personer,112
EliminatedValue,1,30105,2,4,0,ok-sos006,2005,Frogner,Menn,50-59,antall personer,236
EliminatedValue,1,30105,2,5,0,ok-sos006,2005,Frogner,Menn,60-67,antall personer,265
EliminatedValue,1,30106,0,0,0,ok-sos006,2005,Ullern,I alt,I alt,antall personer,847
EliminatedValue,1,30106,0,1,0,ok-sos006,2005,Ullern,I alt,18-29,antall personer,32
EliminatedValue,1,30106,0,2,0,ok-sos006,2005,Ullern,I alt,30-39,antall personer,57
EliminatedValue,1,30106,0,3,0,ok-sos006,2005,Ullern,I alt,40-49,antall personer,107
EliminatedValue,1,30106,0,4,0,ok-sos006,2005,Ullern,I alt,50-59,antall personer,318
EliminatedValue,1,30106,0,5,0,ok-sos006,2005,Ullern,I alt,60-67,antall personer,333
EliminatedValue,1,30106,1,0,0,ok-sos006,2005,Ullern,Kvinner,I alt,antall personer,553
EliminatedValue,1,30106,1,1,0,ok-sos006,2005,Ullern,Kvinner,18-29,antall personer,7
EliminatedValue,1,30106,1,2,0,ok-sos006,2005,Ullern,Kvinner,30-39,antall personer,29
EliminatedValue,1,30106,1,3,0,ok-sos006,2005,Ullern,Kvinner,40-49,antall personer,71
EliminatedValue,1,30106,1,4,0,ok-sos006,2005,Ullern,Kvinner,50-59,antall personer,217
EliminatedValue,1,30106,1,5,0,ok-sos006,2005,Ullern,Kvinner,60-67,antall personer,229
EliminatedValue,1,30106,2,0,0,ok-sos006,2005,Ullern,Menn,I alt,antall personer,294
EliminatedValue,1,30106,2,1,0,ok-sos006,2005,Ullern,Menn,18-29,antall personer,25
EliminatedValue,1,30106,2,2,0,ok-sos006,2005,Ullern,Menn,30-39,antall personer,28
EliminatedValue,1,30106,2,3,0,ok-sos006,2005,Ullern,Menn,40-49,antall personer,36
EliminatedValue,1,30106,2,4,0,ok-sos006,2005,Ullern,Menn,50-59,antall personer,101
EliminatedValue,1,30106,2,5,0,ok-sos006,2005,Ullern,Menn,60-67,antall personer,104
EliminatedValue,1,30107,0,0,0,ok-sos006,2005,Vestre Aker,I alt,I alt,antall personer,1267
EliminatedValue,1,30107,0,1,0,ok-sos006,2005,Vestre Aker,I alt,18-29,antall personer,46
EliminatedValue,1,30107,0,2,0,ok-sos006,2005,Vestre Aker,I alt,30-39,antall personer,69
EliminatedValue,1,30107,0,3,0,ok-sos006,2005,Vestre Aker,I alt,40-49,antall personer,213
EliminatedValue,1,30107,0,4,0,ok-sos006,2005,Vestre Aker,I alt,50-59,antall personer,440
EliminatedValue,1,30107,0,5,0,ok-sos006,2005,Vestre Aker,I alt,60-67,antall personer,499
EliminatedValue,1,30107,1,0,0,ok-sos006,2005,Vestre Aker,Kvinner,I alt,antall personer,796
EliminatedValue,1,30107,1,1,0,ok-sos006,2005,Vestre Aker,Kvinner,18-29,antall personer,18
EliminatedValue,1,30107,1,2,0,ok-sos006,2005,Vestre Aker,Kvinner,30-39,antall personer,30
EliminatedValue,1,30107,1,3,0,ok-sos006,2005,Vestre Aker,Kvinner,40-49,antall personer,135
EliminatedValue,1,30107,1,4,0,ok-sos006,2005,Vestre Aker,Kvinner,50-59,antall personer,301
EliminatedValue,1,30107,1,5,0,ok-sos006,2005,Vestre Aker,Kvinner,60-67,antall personer,312
EliminatedValue,1,30107,2,0,0,ok-sos006,2005,Vestre Aker,Menn,I alt,antall personer,471
EliminatedValue,1,30107,2,1,0,ok-sos006,2005,Vestre Aker,Menn,18-29,antall personer,28
EliminatedValue,1,30107,2,2,0,ok-sos006,2005,Vestre Aker,Menn,30-39,antall personer,39
EliminatedValue,1,30107,2,3,0,ok-sos006,2005,Vestre Aker,Menn,40-49,antall personer,78
EliminatedValue,1,30107,2,4,0,ok-sos006,2005,Vestre Aker,Menn,50-59,antall personer,139
EliminatedValue,1,30107,2,5,0,ok-sos006,2005,Vestre Aker,Menn,60-67,antall personer,187
EliminatedValue,1,30108,0,0,0,ok-sos006,2005,Nordre Aker,I alt,I alt,antall personer,1298
EliminatedValue,1,30108,0,1,0,ok-sos006,2005,Nordre Aker,I alt,18-29,antall personer,34
EliminatedValue,1,30108,0,2,0,ok-sos006,2005,Nordre Aker,I alt,30-39,antall personer,95
EliminatedValue,1,30108,0,3,0,ok-sos006,2005,Nordre Aker,I alt,40-49,antall personer,217
EliminatedValue,1,30108,0,4,0,ok-sos006,2005,Nordre Aker,I alt,50-59,antall personer,474
EliminatedValue,1,30108,0,5,0,ok-sos006,2005,Nordre Aker,I alt,60-67,antall personer,478
EliminatedValue,1,30108,1,0,0,ok-sos006,2005,Nordre Aker,Kvinner,I alt,antall personer,769
EliminatedValue,1,30108,1,1,0,ok-sos006,2005,Nordre Aker,Kvinner,18-29,antall personer,16
EliminatedValue,1,30108,1,2,0,ok-sos006,2005,Nordre Aker,Kvinner,30-39,antall personer,43
EliminatedValue,1,30108,1,3,0,ok-sos006,2005,Nordre Aker,Kvinner,40-49,antall personer,123
EliminatedValue,1,30108,1,4,0,ok-sos006,2005,Nordre Aker,Kvinner,50-59,antall personer,288
EliminatedValue,1,30108,1,5,0,ok-sos006,2005,Nordre Aker,Kvinner,60-67,antall personer,299
EliminatedValue,1,30108,2,0,0,ok-sos006,2005,Nordre Aker,Menn,I alt,antall personer,529
EliminatedValue,1,30108,2,1,0,ok-sos006,2005,Nordre Aker,Menn,18-29,antall personer,18
EliminatedValue,1,30108,2,2,0,ok-sos006,2005,Nordre Aker,Menn,30-39,antall personer,52
EliminatedValue,1,30108,2,3,0,ok-sos006,2005,Nordre Aker,Menn,40-49,antall personer,94
EliminatedValue,1,30108,2,4,0,ok-sos006,2005,Nordre Aker,Menn,50-59,antall personer,186
EliminatedValue,1,30108,2,5,0,ok-sos006,2005,Nordre Aker,Menn,60-67,antall personer,179
EliminatedValue,1,30109,0,0,0,ok-sos006,2005,Bjerke,I alt,I alt,antall personer,1131
EliminatedValue,1,30109,0,1,0,ok-sos006,2005,Bjerke,I alt,18-29,antall personer,33
EliminatedValue,1,30109,0,2,0,ok-sos006,2005,Bjerke,I alt,30-39,antall personer,70
EliminatedValue,1,30109,0,3,0,ok-sos006,2005,Bjerke,I alt,40-49,antall personer,227
EliminatedValue,1,30109,0,4,0,ok-sos006,2005,Bjerke,I alt,50-59,antall personer,413
EliminatedValue,1,30109,0,5,0,ok-sos006,2005,Bjerke,I alt,60-67,antall personer,388
EliminatedValue,1,30109,1,0,0,ok-sos006,2005,Bjerke,Kvinner,I alt,antall personer,646
EliminatedValue,1,30109,1,1,0,ok-sos006,2005,Bjerke,Kvinner,18-29,antall personer,21
EliminatedValue,1,30109,1,2,0,ok-sos006,2005,Bjerke,Kvinner,30-39,antall personer,40
EliminatedValue,1,30109,1,3,0,ok-sos006,2005,Bjerke,Kvinner,40-49,antall personer,121
EliminatedValue,1,30109,1,4,0,ok-sos006,2005,Bjerke,Kvinner,50-59,antall personer,230
EliminatedValue,1,30109,1,5,0,ok-sos006,2005,Bjerke,Kvinner,60-67,antall personer,234
EliminatedValue,1,30109,2,0,0,ok-sos006,2005,Bjerke,Menn,I alt,antall personer,485
EliminatedValue,1,30109,2,1,0,ok-sos006,2005,Bjerke,Menn,18-29,antall personer,12
EliminatedValue,1,30109,2,2,0,ok-sos006,2005,Bjerke,Menn,30-39,antall personer,30
EliminatedValue,1,30109,2,3,0,ok-sos006,2005,Bjerke,Menn,40-49,antall personer,106
EliminatedValue,1,30109,2,4,0,ok-sos006,2005,Bjerke,Menn,50-59,antall personer,183
EliminatedValue,1,30109,2,5,0,ok-sos006,2005,Bjerke,Menn,60-67,antall personer,154
EliminatedValue,1,30110,0,0,0,ok-sos006,2005,Grorud,I alt,I alt,antall personer,1681
EliminatedValue,1,30110,0,1,0,ok-sos006,2005,Grorud,I alt,18-29,antall personer,29
EliminatedValue,1,30110,0,2,0,ok-sos006,2005,Grorud,I alt,30-39,antall personer,106
EliminatedValue,1,30110,0,3,0,ok-sos006,2005,Grorud,I alt,40-49,antall personer,319
EliminatedValue,1,30110,0,4,0,ok-sos006,2005,Grorud,I alt,50-59,antall personer,628
EliminatedValue,1,30110,0,5,0,ok-sos006,2005,Grorud,I alt,60-67,antall personer,599
