ContentsCode_kode,år_kode,bydel_kode,sosialhjelpsmottakere og berørte_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bydel_navn,sosialhjelpsmottakere og berørte_navn,statistikkvariabel_navn,verdi
EliminatedValue,12,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Gamle Oslo,Barn av par,Antall,799
EliminatedValue,12,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,1006
EliminatedValue,12,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,2410
EliminatedValue,12,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3864
EliminatedValue,12,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,395
EliminatedValue,12,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grünerløkka,Berørte barn i alt,Antall,1059
EliminatedValue,12,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grünerløkka,Barn av par,Antall,416
EliminatedValue,12,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grünerløkka,Barn av enslig forsørger,Antall,643
EliminatedValue,12,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1947
EliminatedValue,12,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Sagene,Berørte av sosialhjelp,Antall,3012
EliminatedValue,12,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Sagene,Berørte ektefeller/samboere,Antall,295
EliminatedValue,12,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Sagene,Berørte barn i alt,Antall,770
EliminatedValue,12,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Sagene,Barn av par,Antall,273
EliminatedValue,12,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Sagene,Barn av enslig forsørger,Antall,497
EliminatedValue,12,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1348
EliminatedValue,12,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,1860
EliminatedValue,12,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,151
EliminatedValue,12,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel St.Hanshaugen,Berørte barn i alt,Antall,361
EliminatedValue,12,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel St.Hanshaugen,Barn av par,Antall,171
EliminatedValue,12,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,190
EliminatedValue,12,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1499
EliminatedValue,12,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Frogner,Berørte av sosialhjelp,Antall,2153
EliminatedValue,12,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Frogner,Berørte ektefeller/samboere,Antall,190
EliminatedValue,12,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Frogner,Berørte barn i alt,Antall,464
EliminatedValue,12,6,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Frogner,Barn av par,Antall,197
EliminatedValue,12,6,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Frogner,Barn av enslig forsørger,Antall,267
EliminatedValue,12,7,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Ullern,Sosialhjelpsmottakere i alt,Antall,428
EliminatedValue,12,7,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Ullern,Berørte av sosialhjelp,Antall,710
EliminatedValue,12,7,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Ullern,Berørte ektefeller/samboere,Antall,89
EliminatedValue,12,7,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Ullern,Berørte barn i alt,Antall,193
EliminatedValue,12,7,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Ullern,Barn av par,Antall,103
EliminatedValue,12,7,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Ullern,Barn av enslig forsørger,Antall,90
EliminatedValue,12,8,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Vestre Aker,Sosialhjelpsmottakere i alt,Antall,641
EliminatedValue,12,8,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Vestre Aker,Berørte av sosialhjelp,Antall,1040
EliminatedValue,12,8,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Vestre Aker,Berørte ektefeller/samboere,Antall,135
EliminatedValue,12,8,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Vestre Aker,Berørte barn i alt,Antall,264
EliminatedValue,12,8,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Vestre Aker,Barn av par,Antall,138
EliminatedValue,12,8,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Vestre Aker,Barn av enslig forsørger,Antall,126
EliminatedValue,12,9,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordre Aker,Sosialhjelpsmottakere i alt,Antall,879
EliminatedValue,12,9,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordre Aker,Berørte av sosialhjelp,Antall,1470
EliminatedValue,12,9,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordre Aker,Berørte ektefeller/samboere,Antall,184
EliminatedValue,12,9,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordre Aker,Berørte barn i alt,Antall,407
EliminatedValue,12,9,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordre Aker,Barn av par,Antall,235
EliminatedValue,12,9,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordre Aker,Barn av enslig forsørger,Antall,172
EliminatedValue,12,10,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Bjerke,Sosialhjelpsmottakere i alt,Antall,1142
EliminatedValue,12,10,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Bjerke,Berørte av sosialhjelp,Antall,2321
EliminatedValue,12,10,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Bjerke,Berørte ektefeller/samboere,Antall,334
EliminatedValue,12,10,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Bjerke,Berørte barn i alt,Antall,845
EliminatedValue,12,10,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Bjerke,Barn av par,Antall,495
EliminatedValue,12,10,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Bjerke,Barn av enslig forsørger,Antall,350
EliminatedValue,12,11,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grorud,Sosialhjelpsmottakere i alt,Antall,1144
EliminatedValue,12,11,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grorud,Berørte av sosialhjelp,Antall,2018
EliminatedValue,12,11,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grorud,Berørte ektefeller/samboere,Antall,256
EliminatedValue,12,11,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grorud,Berørte barn i alt,Antall,618
EliminatedValue,12,11,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grorud,Barn av par,Antall,323
EliminatedValue,12,11,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Grorud,Barn av enslig forsørger,Antall,295
EliminatedValue,12,12,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Stovner,Sosialhjelpsmottakere i alt,Antall,1299
EliminatedValue,12,12,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Stovner,Berørte av sosialhjelp,Antall,2874
EliminatedValue,12,12,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Stovner,Berørte ektefeller/samboere,Antall,396
EliminatedValue,12,12,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Stovner,Berørte barn i alt,Antall,1179
EliminatedValue,12,12,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Stovner,Barn av par,Antall,732
EliminatedValue,12,12,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Stovner,Barn av enslig forsørger,Antall,447
EliminatedValue,12,13,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Alna,Sosialhjelpsmottakere i alt,Antall,1285
EliminatedValue,12,13,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Alna,Berørte av sosialhjelp,Antall,2770
EliminatedValue,12,13,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Alna,Berørte ektefeller/samboere,Antall,353
EliminatedValue,12,13,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Alna,Berørte barn i alt,Antall,1132
EliminatedValue,12,13,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Alna,Barn av par,Antall,622
EliminatedValue,12,13,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Alna,Barn av enslig forsørger,Antall,510
EliminatedValue,12,14,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Østensjø,Sosialhjelpsmottakere i alt,Antall,1124
EliminatedValue,12,14,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Østensjø,Berørte av sosialhjelp,Antall,2143
EliminatedValue,12,14,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Østensjø,Berørte ektefeller/samboere,Antall,249
EliminatedValue,12,14,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Østensjø,Berørte barn i alt,Antall,770
EliminatedValue,12,14,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Østensjø,Barn av par,Antall,367
EliminatedValue,12,14,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Østensjø,Barn av enslig forsørger,Antall,403
EliminatedValue,12,15,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordstrand,Sosialhjelpsmottakere i alt,Antall,805
EliminatedValue,12,15,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordstrand,Berørte av sosialhjelp,Antall,1425
EliminatedValue,12,15,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordstrand,Berørte ektefeller/samboere,Antall,164
EliminatedValue,12,15,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordstrand,Berørte barn i alt,Antall,456
EliminatedValue,12,15,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordstrand,Barn av par,Antall,244
EliminatedValue,12,15,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Nordstrand,Barn av enslig forsørger,Antall,212
EliminatedValue,12,16,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Søndre Nordstrand,Sosialhjelpsmottakere i alt,Antall,1568
EliminatedValue,12,16,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Søndre Nordstrand,Berørte av sosialhjelp,Antall,3572
EliminatedValue,12,16,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Søndre Nordstrand,Berørte ektefeller/samboere,Antall,452
EliminatedValue,12,16,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Søndre Nordstrand,Berørte barn i alt,Antall,1552
EliminatedValue,12,16,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Søndre Nordstrand,Barn av par,Antall,772
EliminatedValue,12,16,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2017,Bydel Søndre Nordstrand,Barn av enslig forsørger,Antall,780
EliminatedValue,13,0,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Oslo i alt,Sosialhjelpsmottakere i alt,Antall,20401
EliminatedValue,13,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Oslo i alt,Berørte av sosialhjelp,Antall,36293
EliminatedValue,13,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Oslo i alt,Berørte ektefeller/samboere,Antall,4161
EliminatedValue,13,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Oslo i alt,Berørte barn i alt,Antall,11731
EliminatedValue,13,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Oslo i alt,Barn av par,Antall,5704
EliminatedValue,13,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Oslo i alt,Barn av enslig forsørger,Antall,6027
EliminatedValue,13,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,20401
EliminatedValue,13,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Sum bydeler,Berørte av sosialhjelp,Antall,36293
EliminatedValue,13,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Sum bydeler,Berørte ektefeller/samboere,Antall,4161
EliminatedValue,13,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Sum bydeler,Berørte barn i alt,Antall,11731
EliminatedValue,13,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Sum bydeler,Barn av par,Antall,5704
EliminatedValue,13,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Sum bydeler,Barn av enslig forsørger,Antall,6027
EliminatedValue,13,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2798
EliminatedValue,13,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,5177
EliminatedValue,13,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,563
EliminatedValue,13,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Gamle Oslo,Berørte barn i alt,Antall,1816
EliminatedValue,13,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Gamle Oslo,Barn av par,Antall,834
EliminatedValue,13,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,982
EliminatedValue,13,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,2510
EliminatedValue,13,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,4029
EliminatedValue,13,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,420
EliminatedValue,13,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grünerløkka,Berørte barn i alt,Antall,1099
EliminatedValue,13,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grünerløkka,Barn av par,Antall,430
EliminatedValue,13,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grünerløkka,Barn av enslig forsørger,Antall,669
EliminatedValue,13,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1992
EliminatedValue,13,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Sagene,Berørte av sosialhjelp,Antall,3086
EliminatedValue,13,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Sagene,Berørte ektefeller/samboere,Antall,305
EliminatedValue,13,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Sagene,Berørte barn i alt,Antall,789
EliminatedValue,13,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Sagene,Barn av par,Antall,302
EliminatedValue,13,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Sagene,Barn av enslig forsørger,Antall,487
EliminatedValue,13,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1382
EliminatedValue,13,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,1936
EliminatedValue,13,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,158
EliminatedValue,13,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel St.Hanshaugen,Berørte barn i alt,Antall,396
EliminatedValue,13,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel St.Hanshaugen,Barn av par,Antall,169
EliminatedValue,13,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,227
EliminatedValue,13,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1411
EliminatedValue,13,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Frogner,Berørte av sosialhjelp,Antall,2075
EliminatedValue,13,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Frogner,Berørte ektefeller/samboere,Antall,198
EliminatedValue,13,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Frogner,Berørte barn i alt,Antall,466
EliminatedValue,13,6,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Frogner,Barn av par,Antall,216
EliminatedValue,13,6,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Frogner,Barn av enslig forsørger,Antall,250
EliminatedValue,13,7,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Ullern,Sosialhjelpsmottakere i alt,Antall,480
EliminatedValue,13,7,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Ullern,Berørte av sosialhjelp,Antall,791
EliminatedValue,13,7,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Ullern,Berørte ektefeller/samboere,Antall,93
EliminatedValue,13,7,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Ullern,Berørte barn i alt,Antall,218
EliminatedValue,13,7,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Ullern,Barn av par,Antall,139
EliminatedValue,13,7,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Ullern,Barn av enslig forsørger,Antall,79
EliminatedValue,13,8,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Vestre Aker,Sosialhjelpsmottakere i alt,Antall,652
EliminatedValue,13,8,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Vestre Aker,Berørte av sosialhjelp,Antall,1045
EliminatedValue,13,8,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Vestre Aker,Berørte ektefeller/samboere,Antall,136
EliminatedValue,13,8,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Vestre Aker,Berørte barn i alt,Antall,257
EliminatedValue,13,8,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Vestre Aker,Barn av par,Antall,110
EliminatedValue,13,8,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Vestre Aker,Barn av enslig forsørger,Antall,147
EliminatedValue,13,9,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Nordre Aker,Sosialhjelpsmottakere i alt,Antall,899
EliminatedValue,13,9,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Nordre Aker,Berørte av sosialhjelp,Antall,1547
EliminatedValue,13,9,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Nordre Aker,Berørte ektefeller/samboere,Antall,200
EliminatedValue,13,9,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Nordre Aker,Berørte barn i alt,Antall,448
EliminatedValue,13,9,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Nordre Aker,Barn av par,Antall,264
EliminatedValue,13,9,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Nordre Aker,Barn av enslig forsørger,Antall,184
EliminatedValue,13,10,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Bjerke,Sosialhjelpsmottakere i alt,Antall,1174
EliminatedValue,13,10,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Bjerke,Berørte av sosialhjelp,Antall,2365
EliminatedValue,13,10,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Bjerke,Berørte ektefeller/samboere,Antall,310
EliminatedValue,13,10,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Bjerke,Berørte barn i alt,Antall,881
EliminatedValue,13,10,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Bjerke,Barn av par,Antall,500
EliminatedValue,13,10,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Bjerke,Barn av enslig forsørger,Antall,381
EliminatedValue,13,11,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grorud,Sosialhjelpsmottakere i alt,Antall,1180
EliminatedValue,13,11,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grorud,Berørte av sosialhjelp,Antall,2070
EliminatedValue,13,11,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2018,Bydel Grorud,Berørte ektefeller/samboere,Antall,271
