ContentsCode_kode,År_kode,Geografi_kode,Aldersgrupper_kode,Måltall_kode,ContentsCode_navn,År_navn,Geografi_navn,Aldersgrupper_navn,Måltall_navn,verdi
EliminatedValue,6,1,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Gamle Oslo,50-66 år,Personer,6591
EliminatedValue,6,1,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Gamle Oslo,67-74 år,Personer,1408
EliminatedValue,6,1,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Gamle Oslo,75-79 år,Personer,397
EliminatedValue,6,1,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Gamle Oslo,80-84 år,Personer,300
EliminatedValue,6,1,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Gamle Oslo,85-89 år,Personer,216
EliminatedValue,6,1,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Gamle Oslo,90 år +,Personer,187
EliminatedValue,6,2,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,Alder i alt,Personer,52052
EliminatedValue,6,2,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,0 år,Personer,933
EliminatedValue,6,2,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,1-2 år,Personer,1586
EliminatedValue,6,2,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,3-5 år,Personer,1526
EliminatedValue,6,2,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,6-9 år,Personer,1394
EliminatedValue,6,2,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,10-12 år,Personer,792
EliminatedValue,6,2,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,13-15 år,Personer,663
EliminatedValue,6,2,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,16-17 år,Personer,482
EliminatedValue,6,2,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,18-19 år,Personer,646
EliminatedValue,6,2,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,20-22 år,Personer,2462
EliminatedValue,6,2,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,23-24 år,Personer,2668
EliminatedValue,6,2,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,25-29 år,Personer,9481
EliminatedValue,6,2,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,30-39 år,Personer,14261
EliminatedValue,6,2,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,40-49 år,Personer,6660
EliminatedValue,6,2,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,50-66 år,Personer,5976
EliminatedValue,6,2,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,67-74 år,Personer,1366
EliminatedValue,6,2,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,75-79 år,Personer,367
EliminatedValue,6,2,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,80-84 år,Personer,318
EliminatedValue,6,2,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,85-89 år,Personer,232
EliminatedValue,6,2,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Grünerløkka,90 år +,Personer,239
EliminatedValue,6,3,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,Alder i alt,Personer,38646
EliminatedValue,6,3,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,0 år,Personer,822
EliminatedValue,6,3,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,1-2 år,Personer,1227
EliminatedValue,6,3,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,3-5 år,Personer,1138
EliminatedValue,6,3,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,6-9 år,Personer,930
EliminatedValue,6,3,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,10-12 år,Personer,503
EliminatedValue,6,3,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,13-15 år,Personer,426
EliminatedValue,6,3,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,16-17 år,Personer,300
EliminatedValue,6,3,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,18-19 år,Personer,374
EliminatedValue,6,3,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,20-22 år,Personer,1515
EliminatedValue,6,3,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,23-24 år,Personer,1777
EliminatedValue,6,3,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,25-29 år,Personer,7165
EliminatedValue,6,3,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,30-39 år,Personer,10689
EliminatedValue,6,3,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,40-49 år,Personer,4623
EliminatedValue,6,3,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,50-66 år,Personer,4710
EliminatedValue,6,3,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,67-74 år,Personer,1274
EliminatedValue,6,3,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,75-79 år,Personer,383
EliminatedValue,6,3,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,80-84 år,Personer,316
EliminatedValue,6,3,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,85-89 år,Personer,236
EliminatedValue,6,3,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Sagene,90 år +,Personer,238
EliminatedValue,6,4,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,Alder i alt,Personer,36488
EliminatedValue,6,4,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,0 år,Personer,576
EliminatedValue,6,4,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,1-2 år,Personer,799
EliminatedValue,6,4,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,3-5 år,Personer,853
EliminatedValue,6,4,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,6-9 år,Personer,779
EliminatedValue,6,4,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,10-12 år,Personer,464
EliminatedValue,6,4,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,13-15 år,Personer,416
EliminatedValue,6,4,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,16-17 år,Personer,302
EliminatedValue,6,4,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,18-19 år,Personer,425
EliminatedValue,6,4,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,20-22 år,Personer,2013
EliminatedValue,6,4,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,23-24 år,Personer,2283
EliminatedValue,6,4,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,25-29 år,Personer,7221
EliminatedValue,6,4,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,30-39 år,Personer,9028
EliminatedValue,6,4,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,40-49 år,Personer,4439
EliminatedValue,6,4,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,50-66 år,Personer,4507
EliminatedValue,6,4,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,67-74 år,Personer,1267
EliminatedValue,6,4,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,75-79 år,Personer,383
EliminatedValue,6,4,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,80-84 år,Personer,300
EliminatedValue,6,4,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,85-89 år,Personer,215
EliminatedValue,6,4,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel St.Hanshaugen,90 år +,Personer,218
EliminatedValue,6,5,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,Alder i alt,Personer,54689
EliminatedValue,6,5,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,0 år,Personer,667
EliminatedValue,6,5,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,1-2 år,Personer,1036
EliminatedValue,6,5,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,3-5 år,Personer,1208
EliminatedValue,6,5,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,6-9 år,Personer,1158
EliminatedValue,6,5,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,10-12 år,Personer,728
EliminatedValue,6,5,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,13-15 år,Personer,751
EliminatedValue,6,5,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,16-17 år,Personer,566
EliminatedValue,6,5,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,18-19 år,Personer,758
EliminatedValue,6,5,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,20-22 år,Personer,2642
EliminatedValue,6,5,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,23-24 år,Personer,2668
EliminatedValue,6,5,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,25-29 år,Personer,8860
EliminatedValue,6,5,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,30-39 år,Personer,11092
EliminatedValue,6,5,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,40-49 år,Personer,6522
EliminatedValue,6,5,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,50-66 år,Personer,9368
EliminatedValue,6,5,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,67-74 år,Personer,3401
EliminatedValue,6,5,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,75-79 år,Personer,1198
EliminatedValue,6,5,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,80-84 år,Personer,867
EliminatedValue,6,5,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,85-89 år,Personer,650
EliminatedValue,6,5,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Frogner,90 år +,Personer,549
EliminatedValue,6,6,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,Alder i alt,Personer,31562
EliminatedValue,6,6,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,0 år,Personer,422
EliminatedValue,6,6,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,1-2 år,Personer,868
EliminatedValue,6,6,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,3-5 år,Personer,1289
EliminatedValue,6,6,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,6-9 år,Personer,1593
EliminatedValue,6,6,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,10-12 år,Personer,1006
EliminatedValue,6,6,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,13-15 år,Personer,892
EliminatedValue,6,6,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,16-17 år,Personer,611
EliminatedValue,6,6,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,18-19 år,Personer,633
EliminatedValue,6,6,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,20-22 år,Personer,855
EliminatedValue,6,6,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,23-24 år,Personer,614
EliminatedValue,6,6,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,25-29 år,Personer,1943
EliminatedValue,6,6,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,30-39 år,Personer,4767
EliminatedValue,6,6,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,40-49 år,Personer,4503
EliminatedValue,6,6,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,50-66 år,Personer,6587
EliminatedValue,6,6,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,67-74 år,Personer,2577
EliminatedValue,6,6,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,75-79 år,Personer,867
EliminatedValue,6,6,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,80-84 år,Personer,664
EliminatedValue,6,6,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,85-89 år,Personer,545
EliminatedValue,6,6,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Ullern,90 år +,Personer,326
EliminatedValue,6,7,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,Alder i alt,Personer,47322
EliminatedValue,6,7,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,0 år,Personer,652
EliminatedValue,6,7,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,1-2 år,Personer,1359
EliminatedValue,6,7,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,3-5 år,Personer,2087
EliminatedValue,6,7,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,6-9 år,Personer,2649
EliminatedValue,6,7,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,10-12 år,Personer,1700
EliminatedValue,6,7,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,13-15 år,Personer,1640
EliminatedValue,6,7,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,16-17 år,Personer,1057
EliminatedValue,6,7,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,18-19 år,Personer,1111
EliminatedValue,6,7,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,20-22 år,Personer,1512
EliminatedValue,6,7,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,23-24 år,Personer,1109
EliminatedValue,6,7,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,25-29 år,Personer,2887
EliminatedValue,6,7,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,30-39 år,Personer,6498
EliminatedValue,6,7,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,40-49 år,Personer,6783
EliminatedValue,6,7,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,50-66 år,Personer,9786
EliminatedValue,6,7,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,67-74 år,Personer,3322
EliminatedValue,6,7,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,75-79 år,Personer,1050
EliminatedValue,6,7,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,80-84 år,Personer,918
EliminatedValue,6,7,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,85-89 år,Personer,703
EliminatedValue,6,7,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Vestre Aker,90 år +,Personer,499
EliminatedValue,6,8,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,Alder i alt,Personer,49505
EliminatedValue,6,8,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,0 år,Personer,667
EliminatedValue,6,8,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,1-2 år,Personer,1336
EliminatedValue,6,8,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,3-5 år,Personer,2155
EliminatedValue,6,8,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,6-9 år,Personer,2653
EliminatedValue,6,8,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,10-12 år,Personer,1748
EliminatedValue,6,8,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,13-15 år,Personer,1698
EliminatedValue,6,8,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,16-17 år,Personer,1054
EliminatedValue,6,8,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,18-19 år,Personer,1115
EliminatedValue,6,8,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,20-22 år,Personer,2179
EliminatedValue,6,8,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,23-24 år,Personer,1699
EliminatedValue,6,8,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,25-29 år,Personer,3802
EliminatedValue,6,8,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,30-39 år,Personer,7276
EliminatedValue,6,8,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,40-49 år,Personer,7513
EliminatedValue,6,8,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,50-66 år,Personer,9012
EliminatedValue,6,8,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,67-74 år,Personer,2620
EliminatedValue,6,8,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,75-79 år,Personer,1011
EliminatedValue,6,8,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,80-84 år,Personer,867
EliminatedValue,6,8,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,85-89 år,Personer,667
EliminatedValue,6,8,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Nordre Aker,90 år +,Personer,433
EliminatedValue,6,9,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2014,Bydel Bjerke,Alder i alt,Personer,30395
