kommunenr,bydel,aar,manedsnr,ant_husstander_utbetaling,ant_husstander_termin,ant_soknader,ant_avslag,utbetalt_belop,gjsnitt_bostotte,gjsnitt_inntekt_mnd,gjsnitt_boutgift_mnd,ant_over_tak
0316,Ullern,2013,12,323,329,341,12,934435,2892.99,11634.15,8354.06,214
0316,Ullern,2014,1,329,323,350,27,951795,2892.99,11624.14,8371.84,218
0316,Ullern,2014,2,323,325,347,22,956886,2962.5,11549.96,8386.58,211
0316,Ullern,2014,3,325,332,347,15,970475,2986.08,11434.03,8427.06,211
0316,Ullern,2014,4,332,344,355,11,983917,2963.61,11462.81,8412.73,214
0316,Ullern,2014,5,344,342,357,15,1020416,2966.33,11411.12,8513.23,225
0316,Ullern,2014,6,342,347,358,11,1022983,2991.18,11420.69,8613.74,226
0316,Ullern,2014,7,347,303,358,55,1039885,2996.79,11435.38,8663.91,233
0316,Ullern,2014,8,303,301,323,22,886575,2925.99,11629.27,8718.74,207
0316,Ullern,2014,9,301,313,330,17,882317,2931.29,11453.45,8630.23,204
0316,Ullern,2014,10,313,322,342,20,923734,2951.23,11561.58,8696.05,217
0316,Ullern,2014,11,322,329,351,22,953379,2960.8,11395.02,8711.98,221
0316,Ullern,2014,12,329,332,345,13,980307,2979.66,11327.42,8781.91,228
0316,Ullern,2015,1,332,305,350,45,997495,3004.5,11124.99,8821.42,231
0316,Ullern,2015,2,305,317,336,19,919784,3015.69,11359.55,8782.12,200
0316,Ullern,2015,3,317,332,350,18,959382,3026.44,11159.16,8824.18,210
0316,Ullern,2015,4,332,343,363,20,1010673,3044.2,10970.23,8874.69,222
0316,Ullern,2015,5,343,352,365,13,1060745,3092.55,10801.64,8952.65,231
0316,Ullern,2015,6,352,352,370,18,1094626,3109.73,10674.98,8940.88,237
0316,Ullern,2015,7,352,326,368,42,1094965,3110.7,10552.08,8858.44,233
0316,Ullern,2015,8,326,331,343,12,958862,2941.29,11214.32,8730.31,216
0316,Ullern,2015,9,331,322,347,25,985639,2977.76,11131.44,8852.27,225
0316,Ullern,2015,10,322,328,345,17,956598,2970.8,11356.01,9027.08,223
0316,Ullern,2015,11,328,323,333,10,990279,3019.14,11280.77,9146.39,233
0316,Ullern,2015,12,323,326,337,11,983666,3045.41,11193.99,9158.01,230
0316,Ullern,2016,1,326,314,343,29,993994,3049.06,10966.1,9119.93,230
0316,Ullern,2016,2,314,307,329,22,991490,3157.61,11255.09,9094.74,223
0316,Ullern,2016,3,307,333,349,16,964483,3141.64,11377.99,9077.17,223
0316,Ullern,2016,4,333,347,362,15,1059566,3181.88,11276.82,9218.71,245
0316,Ullern,2016,5,347,345,370,25,1116469,3217.49,11006.0,9243.78,258
0316,Ullern,2016,6,345,353,368,15,1123393,3256.21,10887.41,9319.58,264
0316,Ullern,2016,7,353,307,376,69,1151030,3260.71,10823.29,9336.84,268
0316,Ullern,2016,8,307,323,345,22,965701,3145.61,10913.94,9320.0,234
0316,Ullern,2016,9,323,327,348,21,1018356,3152.8,10693.71,9263.5,243
0316,Ullern,2016,10,327,326,350,24,1034225,3162.77,10580.43,9265.69,248
0316,Ullern,2016,11,326,329,343,14,1044889,3205.18,10518.5,9373.84,247
0316,Ullern,2016,12,329,338,349,11,1064830,3236.57,10404.52,9481.69,251
0316,Ullern,2017,1,338,277,379,102,1092088,3231.03,10304.11,9406.65,259
0316,Ullern,2017,2,277,325,405,80,884739,3194.0,11077.07,9275.96,209
0316,Ullern,2017,3,325,319,417,98,1045907,3218.18,11274.97,9326.19,245
0316,Ullern,2017,4,319,326,376,50,1024788,3212.5,10981.05,9357.72,242
0316,Ullern,2017,5,326,279,375,96,1060067,3251.74,11055.38,9463.99,247
0316,Ullern,2017,6,279,318,381,63,907853,3253.95,10387.34,9445.18,214
0316,Ullern,2017,7,318,311,384,73,1067804,3357.87,10477.43,9522.91,243
0316,Ullern,2017,8,311,339,391,52,1062477,3416.32,10059.34,9644.52,238
0316,Ullern,2017,9,339,339,396,57,1135594,3349.83,10474.2,9679.34,261
0316,Ullern,2017,10,339,309,403,94,1134525,3346.68,10744.18,9675.68,259
0316,Ullern,2017,11,309,345,405,60,1024418,3315.27,11268.97,9717.97,242
0316,Ullern,2017,12,345,346,414,68,1131779,3280.52,11365.13,9734.0,266
0316,Ullern,2018,1,346,330,415,85,1126991,3257.2,11657.68,9741.26,267
0316,Ullern,2018,2,330,354,409,55,1099944,3333.16,11129.54,9707.97,257
0316,Ullern,2018,3,354,363,415,52,1167010,3296.64,11506.9,9807.28,281
0316,Ullern,2018,4,363,334,420,86,1225887,3377.1,11259.3,9802.7,291
0316,Ullern,2018,5,334,356,425,69,1116132,3341.71,11441.76,9994.1,273
0316,Ullern,2018,6,356,348,424,76,1166513,3276.72,11459.69,9912.04,288
0316,Ullern,2018,7,348,329,432,103,1152947,3313.07,11428.3,9928.93,277
0316,Ullern,2018,8,329,346,422,76,1104778,3357.99,10919.37,10000.11,263
0316,Ullern,2018,9,346,362,410,48,1175816,3398.31,10983.32,10050.86,279
0316,Ullern,2018,10,362,321,429,108,1217259,3362.59,11220.46,10095.05,294
0316,Ullern,2018,11,321,360,421,61,1093126,3405.38,10433.45,10031.56,261
0316,Ullern,2018,12,360,353,433,80,1207907,3355.3,10813.43,9968.81,297
0316,Ullern,2019,1,353,377,426,49,1208328,3423.03,10426.11,10053.59,291
0316,Ullern,2019,2,377,372,443,71,1295275,3435.74,10668.33,9975.68,310
0316,Ullern,2019,3,372,361,430,69,1293050,3475.94,10872.22,10087.51,314
0316,Ullern,2019,4,361,335,443,108,1253316,3471.79,10561.27,10016.38,302
0316,Ullern,2019,5,335,337,415,78,1179339,3520.41,10237.14,10185.51,288
0316,Ullern,2019,6,337,342,409,67,1165834,3459.45,10752.92,10176.05,287
0316,Ullern,2019,7,342,340,417,77,1184192,3462.55,11122.55,10131.34,279
0316,Ullern,2019,8,340,359,421,62,1258876,3702.58,10371.75,10098.62,271
0316,Ullern,2019,9,359,322,415,93,1339023,3729.87,10414.43,10138.26,291
0316,Ullern,2019,10,322,345,417,72,1192635,3703.84,10366.99,10324.11,270
0316,Ullern,2019,11,345,351,421,70,1244850,3608.26,10865.99,10234.03,281
0316,Ullern,2019,12,351,333,417,84,1277397,3639.31,10877.91,10299.27,288
0316,Ullern,2020,1,333,354,423,69,1216074,3651.87,10492.41,10215.58,270
0316,Ullern,2020,2,354,358,415,57,1325021,3743.0,10544.73,10359.19,288
0316,Ullern,2020,3,358,347,431,84,1323325,3696.44,10654.47,10301.53,292
0316,Ullern,2020,4,347,385,455,70,1285491,3704.59,10489.22,10377.0,283
0316,Ullern,2020,5,385,399,472,73,1652156,4291.31,11316.77,10351.78,241
0316,Ullern,2020,6,399,381,477,96,1735915,4350.66,11073.05,10407.51,253
0316,Ullern,2020,7,381,406,483,77,1646590,4321.76,11285.64,10318.49,217
0316,Ullern,2020,8,406,392,482,90,1778021,4379.36,11248.35,10446.17,245
0316,Ullern,2020,9,392,415,481,66,1709194,4360.19,11271.28,10502.26,237
0316,Ullern,2020,10,415,419,488,69,1824604,4396.64,11218.57,10540.74,252
0316,Ullern,2020,11,419,388,498,110,1853738,4424.2,11302.43,10554.79,256
0316,Ullern,2020,12,388,413,492,79,1511099,3894.59,10005.55,10463.38,318
0316,Ullern,2021,1,413,406,499,93,1568118,3796.9,10484.86,10462.19,339
0316,Ullern,2021,2,406,412,484,72,1475264,3633.66,11289.26,10359.51,330
0316,Ullern,2021,3,412,366,489,123,1532751,3720.27,11409.49,10390.9,340
0316,Ullern,2021,4,366,410,475,65,1334039,3644.92,11407.34,10486.9,306
0316,Ullern,2021,5,410,346,457,111,1497959,3653.56,11759.59,10458.65,344
0316,Ullern,2021,6,346,342,446,104,1233097,3563.86,11354.52,10495.02,288
0316,Ullern,2021,7,342,366,441,75,1259463,3682.64,12449.88,10644.84,262
0316,Ullern,2021,8,366,336,435,99,1356902,3707.38,12470.97,10609.57,278
0316,Ullern,2021,9,336,351,423,72,1265815,3767.31,11809.3,10735.07,258
0316,Ullern,2021,10,351,356,420,64,1281176,3650.07,12524.93,10707.28,273
0316,Ullern,2021,11,356,317,414,97,1291223,3627.03,12487.33,10694.1,279
0316,Ullern,2021,12,317,372,437,65,1185088,3738.45,11728.44,10703.27,245
0316,Ullern,2022,1,372,389,462,73,1408036,3785.04,13453.6,10835.42,290
0316,Ullern,2022,2,389,407,468,61,1470732,3780.8,14171.09,10942.0,303
0316,Ullern,2022,3,407,392,473,81,1557088,3825.77,14179.96,10857.46,311
0316,Ullern,2022,4,392,401,497,96,1461034,3727.13,14766.68,10928.65,302
0316,Ullern,2022,5,401,386,478,92,1547584,3859.31,14102.88,11021.06,314
0316,Ullern,2022,6,386,377,496,119,1420229,3679.35,14582.67,10987.59,301
0316,Ullern,2022,7,377,422,490,68,1364272,3618.76,15279.81,10801.64,292
0316,Ullern,2022,8,422,419,495,76,1621668,3842.82,14820.78,11040.08,330
0316,Ullern,2022,9,419,440,507,67,1500560,3581.29,15777.98,11040.68,330
0316,Ullern,2022,10,440,424,514,90,1642596,3733.17,15495.09,11039.68,348
0316,Ullern,2022,11,424,448,523,75,1552166,3660.77,15786.77,11021.13,334
0316,Ullern,2022,12,448,454,540,86,1686434,3764.36,15639.47,11100.02,358
0316,Ullern,2023,1,454,440,543,103,1702499,3750.0,15750.09,11216.7,368
0316,Ullern,2023,2,440,464,548,84,1575013,3579.57,15916.85,11237.62,360
0316,Ullern,2023,3,464,475,547,72,1735423,3740.14,15744.45,11322.02,378
0316,Ullern,2023,4,475,477,555,78,1754736,3694.18,16083.06,11419.53,391
0316,Ullern,2023,5,477,471,549,78,1782876,3737.69,15848.44,11444.28,393
0316,Ullern,2023,6,471,470,547,77,1732005,3677.29,15782.12,11561.04,390
0316,Ullern,2023,7,470,464,546,82,1894587,4031.04,14169.9,11567.55,370
0316,Ullern,2023,8,464,482,541,59,1717324,3701.13,16266.82,11663.87,364
0316,Ullern,2023,9,482,484,549,65,1842211,3822.01,15869.16,11608.7,377
0316,Ullern,2023,10,484,481,545,64,1837953,3797.42,16152.2,11735.94,382
0316,Ullern,2023,11,481,473,557,84,1782041,3704.87,15802.93,11798.79,384
0316,Ullern,2023,12,473,494,556,62,1759918,3720.76,16422.26,11789.69,382
0316,Ullern,2024,1,494,497,563,66,1859780,3764.74,16560.0,11964.43,397
0316,Ullern,2024,2,497,503,555,52,1850977,3724.3,16693.27,12072.02,406
0316,Ullern,2024,3,503,508,566,58,1939412,3855.69,15885.92,12087.4,408
0316,Ullern,2024,4,508,385,574,189,1950921,3840.4,16067.74,12100.19,414
0316,Ullern,2024,5,385,403,575,172,1607131,4174.37,12886.23,12256.9,317
0316,Ullern,2024,6,403,420,589,169,1701079,4221.04,12452.25,12306.67,330
0316,Ullern,2024,7,420,445,586,141,1938510,4615.5,11087.7,12528.21,343
0316,Ullern,2024,8,445,447,528,81,1969239,4425.26,14075.28,12429.64,343
0316,Ullern,2024,9,447,414,535,121,1980904,4431.55,14079.53,12566.99,352
0316,Ullern,2024,10,414,445,534,89,1821109,4398.81,13872.22,12892.56,345
0316,Ullern,2024,11,445,442,505,63,1966937,4420.08,14344.51,12997.97,372
0316,Ullern,2024,12,442,417,498,81,1964793,4445.23,14584.35,13145.53,376
0316,Ullern,2025,1,417,439,511,72,1841977,4417.21,14366.2,13252.2,356
0316,Ullern,2025,2,439,446,504,58,1897301,4321.87,14533.0,13021.85,373
0316,Ullern,2025,3,446,443,509,66,1944506,4359.88,14525.55,13266.88,384
0316,Ullern,2025,4,443,435,497,62,1946480,4393.86,14325.64,13158.86,381
0316,Ullern,2025,5,435,428,490,62,1908810,4388.07,14331.89,13229.06,376
0316,Ullern,2025,6,428,408,486,78,1876227,4383.71,14801.96,13313.74,373
0316,Ullern,2025,7,408,399,482,83,2008334,4922.39,12609.85,13464.32,335
0316,Ullern,2025,8,399,397,480,83,1870712,4688.5,14811.11,13649.14,329
0316,Ullern,2025,9,397,394,456,62,1896351,4776.7,14399.34,13642.68,326
0316,Ullern,2025,10,394,399,460,61,1860937,4723.19,14716.05,13652.7,321
0316,Ullern,2025,11,399,402,465,63,1868373,4682.64,14956.33,13764.54,323
0316,Ullern,2025,12,402,403,469,66,1865638,4640.89,15260.09,13890.34,327
0316,Ullern,2026,1,403,419,474,55,1876229,4655.66,15115.41,13868.23,329
0316,Ullern,2026,2,419,416,470,54,1964222,4687.88,15020.34,14017.95,345
0316,Ullern,2026,3,416,411,484,73,1961361,4714.81,15012.22,14148.36,344
0316,Ullern,2026,4,411,414,474,60,1900044,4622.98,15281.9,14112.96,341
0316,Ullern,2026,5,414,405,474,69,1926298,4652.89,15499.98,14418.1,352
0316,Ullern,2026,6,405,391,473,82,1907494,4709.86,15500.86,14643.03,349
0316,Ullern,2026,7,391,0,0,0,1988598,5085.93,13653.69,14596.76,328
0317,Vestre Aker,2010,1,0,447,479,32,0,,,,0
0317,Vestre Aker,2010,2,447,457,478,21,1329708,2974.74,10680.39,7162.9,229
0317,Vestre Aker,2010,3,457,465,494,29,1352952,2960.51,10759.12,7217.13,241
0317,Vestre Aker,2010,4,465,466,486,20,1385071,2978.65,10568.94,7261.29,250
0317,Vestre Aker,2010,5,466,476,497,21,1394630,2992.77,10427.45,7298.82,254
0317,Vestre Aker,2010,6,476,487,501,14,1422610,2988.68,10417.97,7307.25,261
0317,Vestre Aker,2010,7,487,452,498,46,1458577,2995.02,10310.44,7308.02,269
0317,Vestre Aker,2010,8,452,464,476,12,1317882,2915.67,11337.65,7270.14,251
0317,Vestre Aker,2010,9,464,469,490,21,1348718,2906.72,11312.37,7326.07,261
0317,Vestre Aker,2010,10,469,460,490,30,1372543,2926.53,11218.86,7369.74,268
0317,Vestre Aker,2010,11,460,472,486,14,1339747,2912.49,11344.8,7363.21,264
0317,Vestre Aker,2010,12,472,476,508,32,1375788,2914.81,11161.64,7329.68,269
0317,Vestre Aker,2011,1,476,492,520,28,1377353,2893.6,11275.46,7345.19,274
0317,Vestre Aker,2011,2,492,507,526,19,1421888,2890.02,11346.78,7386.21,291
0317,Vestre Aker,2011,3,507,509,534,25,1473644,2906.6,11229.69,7404.24,302
0317,Vestre Aker,2011,4,509,510,531,21,1479493,2906.67,11237.34,7450.13,309
0317,Vestre Aker,2011,5,510,509,530,21,1495243,2931.85,11054.49,7488.87,312
0317,Vestre Aker,2011,6,509,506,530,24,1488751,2924.85,11072.55,7515.05,311
0317,Vestre Aker,2011,7,506,468,542,74,1486361,2937.47,11023.49,7542.8,312
0317,Vestre Aker,2011,8,468,468,487,19,1402559,2996.92,11462.7,7615.65,279
0317,Vestre Aker,2011,9,468,472,502,30,1402708,2997.24,11348.06,7615.4,281
0317,Vestre Aker,2011,10,472,474,510,36,1415449,2998.83,11271.4,7623.57,285
0317,Vestre Aker,2011,11,474,482,504,22,1397200,2947.68,11409.83,7574.92,283
0317,Vestre Aker,2011,12,482,487,507,20,1443848,2995.54,11319.57,7678.35,296
0317,Vestre Aker,2012,1,487,469,510,41,1469122,3016.68,11284.62,7711.7,304
0317,Vestre Aker,2012,2,469,488,509,21,1406979,2999.96,11288.51,7678.54,289
0317,Vestre Aker,2012,3,488,491,515,24,1466171,3004.45,11317.77,7740.04,306
0317,Vestre Aker,2012,4,491,499,514,15,1480055,3014.37,11252.76,7788.7,309
0317,Vestre Aker,2012,5,499,507,523,16,1509188,3024.42,11164.43,7804.3,316
0317,Vestre Aker,2012,6,507,513,534,21,1533146,3023.96,11114.96,7820.13,322
0317,Vestre Aker,2012,7,513,486,544,58,1559741,3040.43,11011.03,7828.33,328
0317,Vestre Aker,2012,8,486,476,510,34,1444828,2972.9,11747.14,7905.93,321
0317,Vestre Aker,2012,9,476,503,529,26,1423873,2991.33,11744.91,7919.78,317
0317,Vestre Aker,2012,10,503,498,535,37,1513934,3009.81,11504.22,7999.25,337
0317,Vestre Aker,2012,11,498,506,525,19,1500587,3013.23,11514.84,8021.81,332
0317,Vestre Aker,2012,12,506,518,538,20,1526183,3016.17,11471.78,8086.18,343
0317,Vestre Aker,2013,1,518,521,551,30,1558998,3009.65,11411.15,8095.76,350
0317,Vestre Aker,2013,2,521,485,541,56,1574994,3023.02,11272.57,8142.6,358
0317,Vestre Aker,2013,3,485,496,517,21,1469792,3030.5,11327.31,8191.36,340
0317,Vestre Aker,2013,4,496,501,523,22,1497758,3019.67,11222.24,8217.7,348
0317,Vestre Aker,2013,5,501,508,530,22,1512734,3019.43,11119.89,8222.37,352
0317,Vestre Aker,2013,6,508,516,531,15,1547820,3046.89,11092.33,8320.98,361
0317,Vestre Aker,2013,7,516,480,539,59,1583163,3068.15,11022.14,8381.7,372
0317,Vestre Aker,2013,8,480,466,500,34,1411825,2941.3,12007.93,8490.36,354
0317,Vestre Aker,2013,9,466,467,505,38,1362933,2924.75,12171.84,8505.92,346
0317,Vestre Aker,2013,10,467,481,508,27,1364658,2922.18,12051.08,8544.08,345
0317,Vestre Aker,2013,11,481,488,514,26,1418166,2948.37,11893.07,8571.44,359
0317,Vestre Aker,2013,12,488,493,520,27,1439910,2950.64,11820.23,8618.06,364
0317,Vestre Aker,2014,1,493,498,540,42,1478282,2998.54,11640.09,8709.93,374
0317,Vestre Aker,2014,2,498,502,526,24,1520448,3053.11,11673.09,8712.31,367
0317,Vestre Aker,2014,3,502,509,534,25,1536648,3061.05,11572.04,8692.56,368
0317,Vestre Aker,2014,4,509,515,550,35,1564143,3072.97,11516.95,8689.36,374
0317,Vestre Aker,2014,5,515,519,541,22,1598877,3104.62,11307.89,8704.53,379
0317,Vestre Aker,2014,6,519,529,550,21,1620576,3122.5,11273.08,8739.62,387
0317,Vestre Aker,2014,7,529,501,556,55,1655929,3130.3,11140.2,8721.53,394
0317,Vestre Aker,2014,8,501,495,529,34,1496160,2986.35,12031.89,8766.02,379
0317,Vestre Aker,2014,9,495,509,528,19,1485061,3000.12,11909.05,8805.69,378
0317,Vestre Aker,2014,10,509,512,538,26,1548570,3042.38,11595.35,8897.22,396
0317,Vestre Aker,2014,11,512,515,528,13,1562120,3051.02,11575.96,8945.79,399
0317,Vestre Aker,2014,12,515,531,545,14,1575149,3058.54,11542.01,8977.45,404
0317,Vestre Aker,2015,1,531,509,555,46,1641367,3091.09,11230.41,9017.94,419
0317,Vestre Aker,2015,2,509,527,552,25,1598531,3140.53,11164.87,9111.02,371
0317,Vestre Aker,2015,3,527,547,574,27,1658767,3147.57,11046.46,9158.1,386
0317,Vestre Aker,2015,4,547,541,560,19,1716731,3138.45,11042.38,9184.39,403
0317,Vestre Aker,2015,5,541,557,574,17,1693189,3129.74,11066.48,9188.27,396
0317,Vestre Aker,2015,6,557,562,588,26,1743136,3129.51,10933.2,9151.37,408
0317,Vestre Aker,2015,7,562,513,581,68,1758313,3128.67,10839.06,9123.98,416
0317,Vestre Aker,2015,8,513,522,543,21,1580728,3081.34,11162.8,9197.65,387
0317,Vestre Aker,2015,9,522,512,553,41,1613428,3090.86,11116.82,9221.35,396
0317,Vestre Aker,2015,10,512,509,542,33,1581886,3089.62,11096.29,9163.89,389
0317,Vestre Aker,2015,11,509,524,541,17,1586327,3116.56,10976.81,9201.55,390
0317,Vestre Aker,2015,12,524,533,554,21,1641901,3133.4,10772.7,9235.96,401
0317,Vestre Aker,2016,1,533,531,551,20,1671632,3136.27,10883.64,9262.27,409
0317,Vestre Aker,2016,2,531,557,572,15,1715367,3230.45,10966.42,9265.5,401
0317,Vestre Aker,2016,3,557,565,583,18,1800881,3233.18,10755.83,9254.5,424
0317,Vestre Aker,2016,4,565,573,586,13,1831016,3240.74,10670.07,9249.42,428
0317,Vestre Aker,2016,5,573,574,597,23,1870513,3264.42,10484.23,9281.51,438
0317,Vestre Aker,2016,6,574,572,600,28,1879992,3275.25,10422.78,9291.76,442
0317,Vestre Aker,2016,7,572,530,607,77,1884576,3294.71,10436.68,9269.74,438
0317,Vestre Aker,2016,8,530,540,568,28,1702434,3212.14,10427.85,9196.51,404
0317,Vestre Aker,2016,9,540,545,578,33,1744283,3230.15,10462.32,9262.33,415
0317,Vestre Aker,2016,10,545,541,571,30,1762404,3233.77,10384.01,9296.24,419
0317,Vestre Aker,2016,11,541,566,579,13,1753782,3241.74,10329.4,9300.04,413
0317,Vestre Aker,2016,12,566,582,603,21,1861692,3289.21,9976.88,9351.83,439
0317,Vestre Aker,2017,1,582,472,614,142,1913967,3288.6,9907.07,9393.25,450
0317,Vestre Aker,2017,2,472,515,630,115,1570662,3327.67,10120.32,9464.51,369
0317,Vestre Aker,2017,3,515,523,642,119,1710160,3320.7,10542.89,9486.01,405
0317,Vestre Aker,2017,4,523,518,605,87,1716790,3282.58,10715.45,9503.6,413
0317,Vestre Aker,2017,5,518,478,604,126,1722608,3325.5,10410.86,9500.9,409
0317,Vestre Aker,2017,6,478,504,597,93,1582698,3311.08,10171.57,9560.58,379
0317,Vestre Aker,2017,7,504,497,588,91,1709502,3391.87,10540.53,9520.04,397
0317,Vestre Aker,2017,8,497,507,598,91,1697352,3415.2,10388.9,9643.09,396
0317,Vestre Aker,2017,9,507,514,598,84,1764049,3479.39,10112.09,9682.34,407
0317,Vestre Aker,2017,10,514,467,603,136,1766632,3437.03,10366.58,9718.19,419
0317,Vestre Aker,2017,11,467,506,596,90,1608716,3444.79,10114.58,9783.76,377
0317,Vestre Aker,2017,12,506,506,599,93,1709204,3377.87,10919.46,9765.07,411
0317,Vestre Aker,2018,1,506,497,599,102,1705034,3369.63,10791.18,9736.64,413
0317,Vestre Aker,2018,2,497,526,608,82,1666063,3352.24,10524.02,9857.71,409
0317,Vestre Aker,2018,3,526,523,605,82,1762558,3350.87,10882.96,9789.94,429
0317,Vestre Aker,2018,4,523,489,613,124,1775904,3395.61,10419.21,9778.58,425
0317,Vestre Aker,2018,5,489,514,609,95,1650477,3375.21,9999.34,9782.48,399
0317,Vestre Aker,2018,6,514,481,607,126,1732256,3370.15,10305.04,9744.21,416
0317,Vestre Aker,2018,7,481,481,607,126,1600862,3328.2,10411.75,9906.29,394
0317,Vestre Aker,2018,8,481,510,604,94,1654179,3439.04,9618.14,9896.55,389
0317,Vestre Aker,2018,9,510,511,593,82,1771201,3472.94,9797.56,9920.65,410
0317,Vestre Aker,2018,10,511,472,611,139,1785055,3493.26,9807.28,9938.61,412
0317,Vestre Aker,2018,11,472,499,618,119,1642617,3480.12,9506.83,10025.28,384
0317,Vestre Aker,2018,12,499,476,604,128,1715645,3438.17,10154.33,9939.35,407
0317,Vestre Aker,2019,1,476,509,606,97,1641715,3448.98,10063.83,10075.61,388
0317,Vestre Aker,2019,2,509,501,607,106,1777344,3491.83,10081.97,10017.41,419
0317,Vestre Aker,2019,3,501,507,602,95,1758387,3509.75,10278.5,10050.33,415
0317,Vestre Aker,2019,4,507,476,591,115,1789175,3528.94,10090.64,10031.52,420
0317,Vestre Aker,2019,5,476,492,589,97,1680450,3530.36,9804.6,9965.37,387
0317,Vestre Aker,2019,6,492,462,593,131,1713603,3482.93,10345.69,10081.22,409
0317,Vestre Aker,2019,7,462,469,587,118,1627665,3523.08,10685.12,10130.13,370
0317,Vestre Aker,2019,8,469,488,587,99,1751291,3734.1,10250.0,10215.28,373
0317,Vestre Aker,2019,9,488,456,577,121,1839344,3769.15,10511.16,10211.11,390
0317,Vestre Aker,2019,10,456,468,578,110,1714097,3758.98,10235.46,10281.12,363
0317,Vestre Aker,2019,11,468,491,582,91,1757844,3756.08,10642.32,10398.79,378
0317,Vestre Aker,2019,12,491,447,591,144,1846156,3759.99,10684.42,10348.33,397
0317,Vestre Aker,2020,1,447,486,600,114,1688010,3776.31,10425.21,10519.89,362
0317,Vestre Aker,2020,2,486,511,609,98,1829785,3764.99,10543.73,10408.29,393
0317,Vestre Aker,2020,3,511,486,622,136,1946037,3808.29,10323.61,10438.06,414
0317,Vestre Aker,2020,4,486,540,631,91,1877559,3863.29,9862.93,10488.02,389
0317,Vestre Aker,2020,5,540,529,638,109,2401405,4447.05,10389.78,10491.19,342
0317,Vestre Aker,2020,6,529,490,626,136,2334577,4413.19,10580.76,10583.81,340
0317,Vestre Aker,2020,7,490,532,625,93,2145801,4379.19,11292.31,10622.23,300
0317,Vestre Aker,2020,8,532,525,626,101,2388440,4489.55,11090.2,10624.98,324
0317,Vestre Aker,2020,9,525,536,630,94,2331652,4441.24,11235.75,10603.01,321
0317,Vestre Aker,2020,10,536,538,620,82,2375056,4431.07,11040.99,10599.64,325
0317,Vestre Aker,2020,11,538,472,636,164,2356740,4380.56,11335.2,10510.52,324
0317,Vestre Aker,2020,12,472,495,619,124,1818127,3851.96,10311.95,10618.2,390
0317,Vestre Aker,2021,1,495,535,653,118,1897177,3832.68,10959.62,10575.26,407
0317,Vestre Aker,2021,2,535,540,627,87,1955349,3654.86,11853.31,10600.23,444
0317,Vestre Aker,2021,3,540,483,642,159,1957468,3624.94,12321.83,10597.52,451
0317,Vestre Aker,2021,4,483,540,642,102,1732620,3587.2,12162.49,10814.6,398
0317,Vestre Aker,2021,5,540,470,624,154,1948245,3607.86,12500.82,10688.26,447
0317,Vestre Aker,2021,6,470,436,619,183,1649613,3509.81,12462.1,10919.1,400
0317,Vestre Aker,2021,7,436,462,595,133,1632755,3744.85,12547.15,10764.29,334
0317,Vestre Aker,2021,8,462,427,568,141,1740609,3767.55,12658.74,10806.59,355
0317,Vestre Aker,2021,9,427,441,525,84,1597767,3741.84,12621.5,10879.72,331
0317,Vestre Aker,2021,10,441,428,528,100,1637617,3713.42,13395.57,10941.85,345
0317,Vestre Aker,2021,11,428,394,527,133,1614517,3772.24,13207.54,10923.93,334
